event_id,date,warehouse_id,product_id,location_code,quantity_picked,pick_duration_seconds
E00116,2024-03-12,WH2,P004,WH2-Z1-A1-R3-S3,7,46.2
E00117,2024-12-30,WH1,P014,WH1-Z4-A1-R1-S3,5,97.5
E00117,2024-12-30,WH1,P018,WH1-Z4-A3-R3-S3,1,31.0
E00117,2024-12-30,WH1,P004,WH1-Z2-A2-R1-S2,8,63.1
E00118,2024-02-10,WH3,P012,WH3-Z2-A3-R3-S1,8,80.2
E00118,2024-02-10,WH3,P008,WH3-Z1-A3-R3-S3,8,37.0
E00118,2024-02-10,WH3,P017,WH3-Z1-A1-R1-S1,4,32.4
E00118,2024-02-10,WH3,P006,WH3-Z3-A1-R2-S2,9,50.6
E00119,2024-07-02,WH2,P009,WH2-Z2-A3-R2-S2,3,76.6
E00119,2024-07-02,WH2,P016,WH2-Z3-A3-R3-S1,3,35.9
E00120,2024-10-04,WH2,P007,WH2-Z2-A1-R3-S1,3,64.2
E00120,2024-10-04,WH2,P001,WH2-Z1-A2-R4-S1,6,40.9
E00121,2024-10-10,WH3,P006,WH3-Z3-A1-R2-S2,7,83.5
E00121,2024-10-10,WH3,P017,WH3-Z3-A4-R3-S3,4,40.7
E00121,2024-10-10,WH3,P016,WH3-Z1-A4-R2-S3,2,54.6
E00122,2024-12-06,WH1,P010,WH1-Z3-A2-R4-S3,5,91.1
E00123,2024-04-06,WH2,P020,WH2-Z4-A2-R5-S3,8,112.7
E00123,2024-04-06,WH2,P001,WH2-Z3-A2-R2-S2,8,36.2
E00124,2024-07-31,WH2,P002,WH2-Z2-A4-R2-S2,2,85.3
E00124,2024-07-31,WH2,P009,WH2-Z2-A4-R3-S2,3,17.8
E00125,2024-05-30,WH2,P019,WH2-Z2-A3-R3-S1,3,78.6
E00126,2024-07-19,WH3,P020,WH3-Z3-A3-R4-S1,2,99.0
E00126,2024-07-19,WH3,P005,WH3-Z3-A4-R4-S3,6,25.7
E00126,2024-07-19,WH3,P020,WH3-Z3-A4-R3-S2,5,18.0
E00126,2024-07-19,WH3,P006,WH3-Z3-A1-R2-S2,9,36.0
E00126,2024-07-19,WH3,P008,WH3-Z1-A3-R3-S3,1,70.0
E00127,2024-12-27,WH1,P018,WH1-Z4-A3-R3-S3,4,116.6
E00127,2024-12-27,WH1,P003,WH1-Z3-A1-R5-S2,2,49.4
E00127,2024-12-27,WH1,P003,WH1-Z3-A1-R5-S2,9,16.6
E00127,2024-12-27,WH1,P018,WH1-Z4-A3-R3-S3,1,53.8
E00127,2024-12-27,WH1,P011,WH1-Z4-A4-R2-S1,5,26.7
E00128,2024-06-12,WH3,P006,WH3-Z1-A1-R2-S2,4,44.3
E00128,2024-06-12,WH3,P017,WH3-Z3-A1-R3-S2,8,53.9
E00128,2024-06-12,WH3,P016,WH3-Z1-A4-R2-S3,4,74.3
E00128,2024-06-12,WH3,P019,WH3-Z4-A1-R2-S3,5,91.2
E00129,2024-11-19,WH1,P002,WH1-Z1-A3-R4-S3,1,65.8
E00129,2024-11-19,WH1,P015,WH1-Z4-A3-R3-S1,8,73.9
E00129,2024-11-19,WH1,P004,WH1-Z2-A2-R1-S2,6,63.2
E00130,2024-11-17,WH1,P018,WH1-Z4-A4-R3-S1,10,123.0
E00130,2024-11-17,WH1,P011,WH1-Z4-A4-R2-S1,5,16.1
E00130,2024-11-17,WH1,P014,WH1-Z4-A1-R1-S2,3,36.3
E00130,2024-11-17,WH1,P014,WH1-Z4-A1-R1-S3,9,14.7
E00130,2024-11-17,WH1,P014,WH1-Z4-A1-R1-S3,10,15.3
E00131,2024-10-10,WH1,P010,WH1-Z3-A2-R4-S3,9,90.5
E00131,2024-10-10,WH1,P012,WH1-Z4-A2-R2-S1,6,40.4
E00132,2024-04-13,WH1,P011,WH1-Z4-A4-R2-S1,7,118.1
E00132,2024-04-13,WH1,P012,WH1-Z4-A2-R2-S1,5,31.1
E00132,2024-04-13,WH1,P007,WH1-Z2-A2-R5-S1,5,58.4
E00132,2024-04-13,WH1,P007,WH1-Z2-A2-R5-S1,6,14.3
E00132,2024-04-13,WH1,P007,WH1-Z2-A4-R2-S3,1,37.9
E00133,2024-10-22,WH2,P013,WH2-Z1-A4-R5-S2,2,69.7
E00134,2024-07-18,WH2,P001,WH2-Z4-A3-R3-S1,6,116.3
E00134,2024-07-18,WH2,P020,WH2-Z4-A2-R5-S3,4,25.1
E00134,2024-07-18,WH2,P008,WH2-Z1-A4-R1-S2,1,94.0
E00134,2024-07-18,WH2,P020,WH2-Z4-A3-R1-S1,8,78.7
E00134,2024-07-18,WH2,P001,WH2-Z1-A2-R4-S1,1,80.5
E00135,2024-04-01,WH1,P009,WH1-Z4-A1-R3-S2,7,98.3
E00135,2024-04-01,WH1,P013,WH1-Z3-A4-R3-S3,2,54.4
E00135,2024-04-01,WH1,P009,WH1-Z4-A1-R3-S2,9,55.0
E00135,2024-04-01,WH1,P008,WH1-Z3-A2-R1-S2,5,45.3
E00136,2024-12-16,WH1,P003,WH1-Z3-A1-R5-S2,7,88.5
E00136,2024-12-16,WH1,P009,WH1-Z4-A1-R3-S2,1,33.6
E00136,2024-12-16,WH1,P014,WH1-Z4-A1-R1-S3,4,18.8
E00136,2024-12-16,WH1,P011,WH1-Z4-A4-R2-S1,10,38.6
E00137,2024-04-17,WH3,P011,WH3-Z4-A3-R1-S3,4,111.5
E00137,2024-04-17,WH3,P020,WH3-Z3-A4-R3-S2,8,45.8
E00137,2024-04-17,WH3,P009,WH3-Z3-A4-R4-S2,3,14.0
E00137,2024-04-17,WH3,P014,WH3-Z3-A4-R2-S2,9,16.2
E00137,2024-04-17,WH3,P003,WH3-Z3-A1-R1-S2,2,39.1
E00138,2024-08-06,WH1,P007,WH1-Z2-A4-R2-S3,4,84.9
E00138,2024-08-06,WH1,P014,WH1-Z4-A1-R1-S3,2,72.1
E00138,2024-08-06,WH1,P002,WH1-Z1-A3-R4-S3,1,90.2
E00139,2024-06-07,WH2,P009,WH2-Z2-A3-R2-S2,8,79.3
E00140,2024-05-18,WH2,P019,WH2-Z2-A3-R3-S1,3,81.4
E00141,2024-04-28,WH3,P005,WH3-Z3-A4-R4-S3,6,109.3
E00142,2024-10-01,WH1,P015,WH1-Z4-A3-R3-S1,6,117.1
E00142,2024-10-01,WH1,P018,WH1-Z4-A4-R3-S1,5,20.2
E00142,2024-10-01,WH1,P014,WH1-Z4-A1-R1-S2,3,38.4
E00143,2024-11-20,WH2,P001,WH2-Z1-A2-R4-S1,6,56.8
E00144,2024-10-31,WH1,P002,WH1-Z1-A3-R4-S3,2,66.1
E00144,2024-10-31,WH1,P010,WH1-Z3-A2-R4-S3,7,56.1
E00145,2024-07-15,WH3,P008,WH3-Z1-A3-R3-S3,3,63.7
E00146,2024-12-14,WH2,P012,WH2-Z4-A3-R3-S3,2,117.8
E00146,2024-12-14,WH2,P018,WH2-Z4-A2-R2-S2,3,26.6
E00147,2024-12-05,WH3,P002,WH3-Z4-A1-R1-S1,9,96.8
E00147,2024-12-05,WH3,P005,WH3-Z3-A2-R3-S3,8,43.6
E00147,2024-12-05,WH3,P005,WH3-Z1-A1-R3-S1,1,59.6
E00147,2024-12-05,WH3,P012,WH3-Z2-A3-R3-S1,10,49.9
E00148,2024-11-29,WH2,P012,WH2-Z4-A3-R3-S3,9,118.1
E00149,2024-06-07,WH3,P015,WH3-Z3-A1-R2-S3,8,81.8
E00150,2024-03-22,WH1,P003,WH1-Z3-A1-R5-S2,8,89.2
E00151,2024-02-04,WH3,P020,WH3-Z3-A4-R3-S2,7,105.9
E00151,2024-02-04,WH3,P006,WH3-Z3-A1-R2-S2,1,38.4
E00151,2024-02-04,WH3,P011,WH3-Z3-A1-R5-S2,7,18.4
E00151,2024-02-04,WH3,P020,WH3-Z3-A3-R4-S1,5,30.4
E00151,2024-02-04,WH3,P006,WH3-Z1-A3-R1-S1,6,53.4
E00152,2024-08-19,WH2,P010,WH2-Z3-A1-R5-S2,3,86.1
E00153,2024-03-16,WH1,P018,WH1-Z4-A4-R3-S1,1,122.2
E00153,2024-03-16,WH1,P011,WH1-Z4-A4-R2-S1,1,14.6
E00153,2024-03-16,WH1,P007,WH1-Z2-A2-R5-S1,1,67.9
E00153,2024-03-16,WH1,P018,WH1-Z4-A4-R3-S1,6,69.5
E00153,2024-03-16,WH1,P010,WH1-Z3-A2-R4-S3,10,49.1
E00154,2024-03-08,WH3,P005,WH3-Z3-A4-R4-S3,1,104.8
E00154,2024-03-08,WH3,P005,WH3-Z3-A4-R3-S1,10,18.6
E00154,2024-03-08,WH3,P009,WH3-Z3-A4-R4-S2,6,18.3
E00154,2024-03-08,WH3,P008,WH3-Z1-A3-R3-S3,4,60.7
E00155,2024-11-24,WH2,P001,WH2-Z1-A2-R4-S1,6,54.5
E00155,2024-11-24,WH2,P010,WH2-Z4-A1-R2-S2,9,79.3
E00155,2024-11-24,WH2,P013,WH2-Z1-A4-R5-S2,6,95.0
E00155,2024-11-24,WH2,P013,WH2-Z1-A4-R5-S2,1,12.5
E00155,2024-11-24,WH2,P003,WH2-Z3-A4-R1-S2,3,58.4
E00156,2024-01-18,WH2,P019,WH2-Z2-A3-R3-S3,3,79.5
E00156,2024-01-18,WH2,P001,WH2-Z4-A1-R1-S2,5,68.0
E00156,2024-01-18,WH2,P004,WH2-Z1-A1-R3-S3,4,70.9
E00156,2024-01-18,WH2,P018,WH2-Z1-A1-R5-S1,9,22.1
E00156,2024-01-18,WH2,P007,WH2-Z2-A1-R3-S1,9,35.3
E00157,2024-06-18,WH1,P007,WH1-Z2-A4-R2-S3,5,87.0
E00157,2024-06-18,WH1,P018,WH1-Z4-A4-R3-S1,4,52.9
E00157,2024-06-18,WH1,P018,WH1-Z4-A3-R3-S3,1,25.5
E00157,2024-06-18,WH1,P014,WH1-Z4-A1-R1-S3,7,35.0
E00157,2024-06-18,WH1,P018,WH1-Z4-A4-R3-S1,3,38.4
E00158,2024-09-05,WH1,P014,WH1-Z4-A1-R1-S3,8,95.0
E00158,2024-09-05,WH1,P014,WH1-Z4-A1-R1-S2,1,15.5
E00158,2024-09-05,WH1,P011,WH1-Z2-A1-R1-S2,2,48.7
E00159,2024-04-04,WH3,P017,WH3-Z3-A1-R3-S2,6,85.4
E00159,2024-04-04,WH3,P019,WH3-Z3-A1-R5-S3,3,19.2
E00159,2024-04-04,WH3,P020,WH3-Z3-A3-R4-S1,3,32.3
E00159,2024-04-04,WH3,P006,WH3-Z1-A1-R2-S2,7,72.1
E00160,2024-08-19,WH1,P016,WH1-Z4-A2-R1-S2,8,106.3
E00160,2024-08-19,WH1,P009,WH1-Z4-A1-R3-S2,9,25.5
E00160,2024-08-19,WH1,P014,WH1-Z4-A1-R1-S2,1,16.6
E00161,2024-07-12,WH2,P016,WH2-Z3-A3-R3-S1,1,96.3
E00161,2024-07-12,WH2,P008,WH2-Z1-A4-R1-S2,10,64.8
E00161,2024-07-12,WH2,P001,WH2-Z4-A1-R1-S2,7,93.1
E00161,2024-07-12,WH2,P009,WH2-Z2-A3-R2-S2,10,66.0
E00162,2024-10-12,WH3,P019,WH3-Z3-A1-R5-S3,2,85.3
E00163,2024-02-04,WH2,P019,WH2-Z2-A3-R3-S3,3,81.9
E00163,2024-02-04,WH2,P019,WH2-Z2-A3-R3-S1,2,13.4
E00163,2024-02-04,WH2,P007,WH2-Z2-A1-R3-S1,6,28.5
E00163,2024-02-04,WH2,P015,WH2-Z4-A4-R2-S1,2,76.2
E00164,2024-01-09,WH1,P004,WH1-Z2-A2-R1-S2,4,70.0
E00164,2024-01-09,WH1,P009,WH1-Z4-A1-R3-S2,3,63.2
E00165,2024-09-05,WH1,P004,WH1-Z2-A2-R1-S2,10,69.6
E00165,2024-09-05,WH1,P014,WH1-Z4-A1-R1-S3,3,59.9
E00165,2024-09-05,WH1,P012,WH1-Z4-A2-R2-S1,9,23.8
E00165,2024-09-05,WH1,P012,WH1-Z4-A2-R2-S1,7,13.9
E00166,2024-05-03,WH1,P018,WH1-Z4-A3-R3-S3,3,114.6
E00166,2024-05-03,WH1,P003,WH1-Z3-A1-R5-S2,10,49.2
E00166,2024-05-03,WH1,P011,WH1-Z4-A4-R2-S1,9,58.3
E00166,2024-05-03,WH1,P012,WH1-Z4-A2-R2-S1,9,28.2
E00167,2024-09-17,WH3,P005,WH3-Z3-A2-R3-S3,6,88.3
E00167,2024-09-17,WH3,P011,WH3-Z3-A1-R5-S2,9,29.1
E00167,2024-09-17,WH3,P017,WH3-Z1-A1-R1-S1,1,59.6
E00168,2024-07-26,WH1,P009,WH1-Z4-A1-R3-S2,5,102.8
E00168,2024-07-26,WH1,P009,WH1-Z4-A1-R3-S2,2,17.4
E00169,2024-01-13,WH3,P006,WH3-Z4-A2-R3-S1,7,109.4
E00169,2024-01-13,WH3,P005,WH3-Z3-A4-R4-S3,2,50.8
E00169,2024-01-13,WH3,P013,WH3-Z3-A4-R2-S3,8,17.1
E00169,2024-01-13,WH3,P005,WH3-Z3-A4-R4-S3,9,15.9
E00170,2024-02-01,WH3,P008,WH3-Z1-A3-R3-S3,1,61.0
E00170,2024-02-01,WH3,P015,WH3-Z3-A1-R2-S3,1,68.0
E00171,2024-03-13,WH2,P020,WH2-Z4-A2-R5-S3,6,110.3
E00171,2024-03-13,WH2,P009,WH2-Z2-A4-R3-S2,1,71.9
E00171,2024-03-13,WH2,P009,WH2-Z2-A4-R3-S2,6,12.5
E00172,2024-04-05,WH3,P002,WH3-Z4-A1-R1-S1,1,95.9
E00172,2024-04-05,WH3,P017,WH3-Z3-A1-R3-S2,7,35.2
E00172,2024-04-05,WH3,P009,WH3-Z3-A4-R4-S2,10,36.3
E00173,2024-07-15,WH1,P010,WH1-Z3-A2-R4-S3,10,91.9
E00173,2024-07-15,WH1,P010,WH1-Z4-A2-R3-S1,1,33.0
E00173,2024-07-15,WH1,P007,WH1-Z2-A2-R5-S1,9,54.5
E00174,2024-09-14,WH3,P011,WH3-Z3-A1-R5-S2,2,86.9
E00174,2024-09-14,WH3,P006,WH3-Z4-A2-R3-S1,6,41.9
E00174,2024-09-14,WH3,P006,WH3-Z1-A1-R2-S2,2,76.5
E00174,2024-09-14,WH3,P005,WH3-Z1-A1-R3-S1,5,17.4
E00175,2024-09-15,WH3,P006,WH3-Z4-A2-R3-S1,8,108.2
E00175,2024-09-15,WH3,P009,WH3-Z3-A4-R4-S2,10,51.1
E00176,2024-01-18,WH2,P001,WH2-Z4-A3-R3-S1,7,116.2
E00176,2024-01-18,WH2,P001,WH2-Z3-A2-R2-S2,5,44.0
E00176,2024-01-18,WH2,P018,WH2-Z1-A1-R5-S1,3,67.1
E00177,2024-01-08,WH3,P005,WH3-Z1-A1-R3-S1,1,48.9
E00177,2024-01-08,WH3,P016,WH3-Z1-A4-R2-S3,4,38.9
E00177,2024-01-08,WH3,P016,WH3-Z1-A4-R2-S3,8,16.4
E00177,2024-01-08,WH3,P019,WH3-Z4-A1-R2-S3,8,92.8
E00178,2024-08-31,WH3,P013,WH3-Z3-A4-R2-S3,1,103.8
E00178,2024-08-31,WH3,P016,WH3-Z1-A4-R2-S3,4,53.5
E00179,2024-01-04,WH3,P006,WH3-Z1-A1-R2-S2,9,44.9
E00179,2024-01-04,WH3,P017,WH3-Z1-A1-R1-S1,7,15.3
E00179,2024-01-04,WH3,P006,WH3-Z3-A1-R2-S2,10,51.1
E00179,2024-01-04,WH3,P019,WH3-Z3-A1-R5-S3,7,19.2
E00179,2024-01-04,WH3,P006,WH3-Z3-A1-R2-S2,6,21.5
E00180,2024-09-17,WH1,P014,WH1-Z4-A1-R1-S3,10,99.0
E00180,2024-09-17,WH1,P004,WH1-Z2-A2-R1-S2,5,55.8
E00180,2024-09-17,WH1,P018,WH1-Z4-A3-R3-S3,1,61.7
E00180,2024-09-17,WH1,P011,WH1-Z2-A1-R1-S2,4,72.3
E00181,2024-05-03,WH2,P009,WH2-Z2-A3-R2-S2,10,77.1
E00182,2024-11-14,WH1,P008,WH1-Z3-A2-R1-S2,8,84.5
E00182,2024-11-14,WH1,P003,WH1-Z3-A1-R5-S2,6,31.3
E00182,2024-11-14,WH1,P004,WH1-Z2-A2-R1-S2,6,45.7
E00182,2024-11-14,WH1,P012,WH1-Z4-A2-R2-S1,1,55.6
E00182,2024-11-14,WH1,P015,WH1-Z4-A3-R3-S1,8,22.4
E00183,2024-04-17,WH1,P015,WH1-Z4-A3-R3-S1,4,111.9
E00183,2024-04-17,WH1,P014,WH1-Z4-A1-R1-S2,10,31.2
E00183,2024-04-17,WH1,P010,WH1-Z3-A2-R4-S3,10,45.2
E00183,2024-04-17,WH1,P003,WH1-Z3-A1-R5-S2,1,21.8
E00184,2024-02-25,WH2,P020,WH2-Z4-A3-R1-S1,3,113.5
E00184,2024-02-25,WH2,P019,WH2-Z2-A3-R3-S1,4,54.6
E00184,2024-02-25,WH2,P001,WH2-Z1-A2-R4-S1,9,39.4
E00184,2024-02-25,WH2,P007,WH2-Z2-A1-R3-S1,1,42.0
E00184,2024-02-25,WH2,P008,WH2-Z1-A4-R1-S2,6,57.0
E00185,2024-02-11,WH2,P012,WH2-Z4-A3-R3-S3,9,113.9
E00185,2024-02-11,WH2,P019,WH2-Z2-A3-R3-S3,1,52.6
E00185,2024-02-11,WH2,P018,WH2-Z1-A1-R5-S1,2,51.2
E00185,2024-02-11,WH2,P018,WH2-Z1-A1-R5-S1,7,15.5
E00185,2024-02-11,WH2,P010,WH2-Z3-A1-R5-S2,8,51.5
E00186,2024-03-20,WH1,P011,WH1-Z2-A1-R1-S2,8,64.0
E00187,2024-03-28,WH3,P017,WH3-Z3-A1-R3-S2,7,83.8
E00187,2024-03-28,WH3,P006,WH3-Z1-A3-R1-S1,4,72.1
E00187,2024-03-28,WH3,P005,WH3-Z3-A2-R3-S3,4,60.0
E00187,2024-03-28,WH3,P006,WH3-Z4-A2-R3-S1,4,33.6
E00187,2024-03-28,WH3,P006,WH3-Z1-A1-R2-S2,3,76.6
E00188,2024-06-08,WH1,P016,WH1-Z4-A2-R1-S2,6,105.1
E00189,2024-04-09,WH1,P018,WH1-Z4-A4-R3-S1,7,124.4
E00189,2024-04-09,WH1,P013,WH1-Z3-A4-R3-S3,4,35.0
E00189,2024-04-09,WH1,P007,WH1-Z2-A2-R5-S1,1,49.6
E00189,2024-04-09,WH1,P002,WH1-Z1-A3-R4-S3,10,42.3
E00189,2024-04-09,WH1,P003,WH1-Z3-A1-R5-S2,7,67.4
E00190,2024-07-04,WH2,P001,WH2-Z3-A2-R2-S2,4,86.6
E00190,2024-07-04,WH2,P007,WH2-Z2-A1-R3-S1,6,40.6
E00190,2024-07-04,WH2,P020,WH2-Z4-A3-R1-S1,6,69.0
E00191,2024-07-10,WH3,P019,WH3-Z3-A1-R5-S3,9,84.2
E00191,2024-07-10,WH3,P005,WH3-Z3-A4-R3-S1,6,40.8
E00191,2024-07-10,WH3,P008,WH3-Z1-A3-R3-S3,9,57.3
E00192,2024-08-12,WH1,P009,WH1-Z4-A1-R3-S2,3,102.0
E00192,2024-08-12,WH1,P013,WH1-Z3-A4-R3-S3,3,55.5
E00192,2024-08-12,WH1,P007,WH1-Z2-A4-R2-S3,10,32.3
E00193,2024-09-14,WH2,P001,WH2-Z4-A1-R1-S2,3,97.4
E00193,2024-09-14,WH2,P018,WH2-Z1-A1-R5-S1,2,79.1
E00194,2024-04-04,WH2,P019,WH2-Z2-A3-R3-S3,2,77.1
E00195,2024-09-18,WH2,P002,WH2-Z2-A4-R2-S2,3,84.1
E00195,2024-09-18,WH2,P008,WH2-Z1-A4-R1-S2,8,37.2
E00196,2024-01-09,WH2,P015,WH2-Z4-A4-R2-S1,3,121.5
E00196,2024-01-09,WH2,P009,WH2-Z2-A4-R3-S2,2,54.8
E00196,2024-01-09,WH2,P020,WH2-Z4-A2-R5-S3,9,66.9
E00196,2024-01-09,WH2,P001,WH2-Z4-A1-R1-S2,10,32.6
E00197,2024-02-19,WH3,P017,WH3-Z1-A1-R1-S1,4,45.4
E00197,2024-02-19,WH3,P019,WH3-Z4-A1-R2-S3,8,72.3
E00197,2024-02-19,WH3,P017,WH3-Z3-A1-R3-S2,10,34.9
E00198,2024-09-12,WH1,P018,WH1-Z4-A4-R3-S1,6,119.4
E00198,2024-09-12,WH1,P018,WH1-Z4-A3-R3-S3,6,25.7
E00199,2024-04-12,WH1,P010,WH1-Z3-A2-R4-S3,7,93.5
E00199,2024-04-12,WH1,P014,WH1-Z4-A1-R1-S2,7,45.9
E00199,2024-04-12,WH1,P012,WH1-Z4-A2-R2-S1,7,23.1
E00199,2024-04-12,WH1,P018,WH1-Z4-A3-R3-S3,1,25.3
E00199,2024-04-12,WH1,P003,WH1-Z3-A1-R5-S2,4,52.0
E00200,2024-07-03,WH1,P002,WH1-Z1-A3-R4-S3,8,61.0
E00200,2024-07-03,WH1,P012,WH1-Z4-A2-R2-S1,4,80.3
E00200,2024-07-03,WH1,P007,WH1-Z2-A4-R2-S3,3,63.5
E00200,2024-07-03,WH1,P002,WH1-Z1-A3-R4-S3,7,43.9
E00201,2024-10-25,WH2,P018,WH2-Z4-A2-R2-S2,7,108.8
E00201,2024-10-25,WH2,P020,WH2-Z4-A3-R1-S1,7,23.8
E00202,2024-04-06,WH2,P001,WH2-Z4-A1-R1-S2,10,99.9
E00202,2024-04-06,WH2,P018,WH2-Z1-A1-R5-S1,10,74.4
E00202,2024-04-06,WH2,P009,WH2-Z2-A4-R3-S2,9,59.7
E00203,2024-11-30,WH2,P018,WH2-Z1-A1-R5-S1,3,48.5
E00203,2024-11-30,WH2,P009,WH2-Z2-A4-R3-S2,1,61.3
E00203,2024-11-30,WH2,P018,WH2-Z1-A1-R5-S1,5,59.5
E00203,2024-11-30,WH2,P013,WH2-Z1-A4-R5-S2,4,38.3
E00203,2024-11-30,WH2,P018,WH2-Z1-A1-R5-S1,6,36.0
E00204,2024-08-25,WH3,P005,WH3-Z3-A2-R3-S3,5,88.6
E00204,2024-08-25,WH3,P019,WH3-Z4-A1-R2-S3,8,41.1
E00204,2024-08-25,WH3,P015,WH3-Z3-A1-R2-S3,10,32.2
E00204,2024-08-25,WH3,P003,WH3-Z3-A1-R1-S2,5,14.6
E00204,2024-08-25,WH3,P019,WH3-Z3-A1-R5-S3,10,23.3
E00205,2024-03-07,WH2,P010,WH2-Z4-A1-R2-S2,9,100.0
E00205,2024-03-07,WH2,P003,WH2-Z3-A4-R1-S2,7,56.9
E00206,2024-09-06,WH3,P011,WH3-Z3-A1-R5-S2,7,88.5
E00206,2024-09-06,WH3,P014,WH3-Z3-A4-R2-S2,8,42.3
E00207,2024-07-24,WH2,P019,WH2-Z2-A3-R3-S1,6,79.4
E00207,2024-07-24,WH2,P002,WH2-Z2-A4-R2-S2,5,27.0
E00207,2024-07-24,WH2,P012,WH2-Z4-A3-R3-S3,2,61.5
E00207,2024-07-24,WH2,P018,WH2-Z1-A1-R5-S1,1,87.0
E00208,2024-10-17,WH1,P002,WH1-Z1-A3-R4-S3,6,66.4
E00208,2024-10-17,WH1,P014,WH1-Z4-A1-R1-S3,9,87.3
E00209,2024-12-30,WH3,P006,WH3-Z1-A1-R2-S2,4,41.9
E00209,2024-12-30,WH3,P008,WH3-Z1-A3-R3-S3,4,28.8
E00209,2024-12-30,WH3,P008,WH3-Z1-A3-R3-S3,7,13.7
E00209,2024-12-30,WH3,P015,WH3-Z3-A1-R2-S3,8,67.1
E00209,2024-12-30,WH3,P005,WH3-Z3-A2-R3-S3,9,26.4
E00210,2024-03-04,WH2,P018,WH2-Z4-A2-R2-S2,3,107.1
E00210,2024-03-04,WH2,P015,WH2-Z4-A4-R2-S1,8,28.0
E00210,2024-03-04,WH2,P019,WH2-Z2-A3-R3-S1,4,58.0
E00210,2024-03-04,WH2,P009,WH2-Z2-A4-R3-S2,10,22.2
E00211,2024-07-17,WH2,P019,WH2-Z2-A3-R3-S1,8,76.8
E00211,2024-07-17,WH2,P001,WH2-Z3-A1-R2-S1,7,51.5
E00212,2024-05-14,WH1,P007,WH1-Z2-A2-R5-S1,7,72.7
E00212,2024-05-14,WH1,P004,WH1-Z2-A2-R1-S2,10,23.0
E00213,2024-03-17,WH3,P005,WH3-Z3-A2-R3-S3,10,91.1
E00213,2024-03-17,WH3,P006,WH3-Z1-A3-R1-S1,6,62.1
E00213,2024-03-17,WH3,P013,WH3-Z3-A4-R2-S3,7,63.9
E00214,2024-11-08,WH2,P004,WH2-Z1-A1-R3-S3,6,48.3
E00214,2024-11-08,WH2,P015,WH2-Z4-A4-R2-S1,3,92.2
E00214,2024-11-08,WH2,P001,WH2-Z3-A1-R2-S1,8,55.7
E00215,2024-06-15,WH3,P014,WH3-Z3-A4-R2-S2,3,100.7
E00215,2024-06-15,WH3,P011,WH3-Z3-A1-R5-S2,3,43.3
E00215,2024-06-15,WH3,P014,WH3-Z3-A4-R2-S2,5,44.5
E00215,2024-06-15,WH3,P005,WH3-Z1-A1-R3-S1,2,74.1
E00216,2024-04-09,WH2,P019,WH2-Z2-A3-R3-S3,4,80.4
E00216,2024-04-09,WH2,P002,WH2-Z2-A4-R2-S2,7,25.8
E00216,2024-04-09,WH2,P009,WH2-Z2-A3-R2-S2,1,24.7
E00216,2024-04-09,WH2,P010,WH2-Z4-A1-R2-S2,5,66.5
E00217,2024-08-27,WH2,P001,WH2-Z4-A3-R3-S1,2,113.0
E00218,2024-05-29,WH1,P004,WH1-Z2-A2-R1-S2,8,66.7
E00218,2024-05-29,WH1,P013,WH1-Z3-A4-R3-S3,2,49.9
E00218,2024-05-29,WH1,P003,WH1-Z3-A1-R5-S2,5,40.5
E00218,2024-05-29,WH1,P011,WH1-Z4-A4-R2-S1,3,61.1
E00218,2024-05-29,WH1,P008,WH1-Z3-A2-R1-S2,4,48.4
E00219,2024-08-18,WH3,P006,WH3-Z1-A1-R2-S2,2,47.6
E00220,2024-03-09,WH3,P013,WH3-Z3-A4-R2-S3,6,102.6
E00220,2024-03-09,WH3,P003,WH3-Z4-A3-R3-S1,4,45.1
E00220,2024-03-09,WH3,P020,WH3-Z3-A4-R3-S2,10,43.7
E00220,2024-03-09,WH3,P014,WH3-Z3-A4-R2-S2,5,14.2
E00220,2024-03-09,WH3,P005,WH3-Z1-A1-R3-S1,5,77.5
E00221,2024-06-22,WH2,P001,WH2-Z3-A2-R2-S2,1,86.4
E00221,2024-06-22,WH2,P008,WH2-Z1-A4-R1-S2,7,70.1
E00221,2024-06-22,WH2,P001,WH2-Z4-A1-R1-S2,4,92.6
E00221,2024-06-22,WH2,P001,WH2-Z3-A1-R2-S1,5,34.4
E00221,2024-06-22,WH2,P016,WH2-Z3-A3-R3-S1,5,31.5
E00222,2024-04-02,WH2,P020,WH2-Z4-A2-R5-S3,4,110.4
E00222,2024-04-02,WH2,P018,WH2-Z1-A1-R5-S1,8,78.1
E00222,2024-04-02,WH2,P018,WH2-Z1-A1-R5-S1,2,13.6
E00222,2024-04-02,WH2,P019,WH2-Z2-A3-R3-S3,6,52.4
E00223,2024-07-25,WH3,P011,WH3-Z4-A3-R1-S3,1,109.2
E00223,2024-07-25,WH3,P017,WH3-Z3-A1-R3-S2,6,49.9
E00223,2024-07-25,WH3,P020,WH3-Z3-A4-R3-S2,6,35.0
E00223,2024-07-25,WH3,P009,WH3-Z3-A4-R4-S2,8,19.7
E00223,2024-07-25,WH3,P013,WH3-Z3-A4-R2-S3,3,17.3
E00224,2024-01-30,WH1,P003,WH1-Z3-A1-R5-S2,9,83.8
E00224,2024-01-30,WH1,P014,WH1-Z4-A1-R1-S3,5,41.2
E00224,2024-01-30,WH1,P002,WH1-Z1-A3-R4-S3,1,90.2
E00224,2024-01-30,WH1,P012,WH1-Z4-A2-R2-S1,9,82.6
