order_id,date,warehouse_id,customer_id,weight_units,priority,time_window_start,time_window_end
ORD-000365,2024-12-02,WH3,CUST-0187,42,standard,11:30,13:30
ORD-000366,2024-12-03,WH1,CUST-0042,93,standard,10:30,12:30
ORD-000367,2024-12-03,WH1,CUST-0052,97,urgent,14:30,16:30
ORD-000368,2024-12-03,WH1,CUST-0038,115,urgent,11:00,15:00
ORD-000369,2024-12-03,WH1,CUST-0017,15,urgent,08:00,12:00
ORD-000370,2024-12-03,WH1,CUST-0025,19,standard,10:30,12:30
ORD-000371,2024-12-03,WH1,CUST-0054,114,standard,09:00,12:00
ORD-000372,2024-12-03,WH1,CUST-0049,129,urgent,14:00,18:00
ORD-000373,2024-12-03,WH1,CUST-0023,19,standard,10:30,12:30
ORD-000374,2024-12-03,WH1,CUST-0039,110,standard,09:30,13:30
ORD-000375,2024-12-03,WH1,CUST-0052,87,standard,08:00,10:00
ORD-000376,2024-12-03,WH1,CUST-0001,50,standard,09:00,11:00
ORD-000377,2024-12-03,WH1,CUST-0039,103,standard,13:00,15:00
ORD-000378,2024-12-03,WH1,CUST-0037,24,standard,13:00,16:00
ORD-000379,2024-12-03,WH1,CUST-0027,132,standard,11:00,14:00
ORD-000380,2024-12-03,WH1,CUST-0056,25,urgent,14:30,17:30
ORD-000381,2024-12-03,WH1,CUST-0042,69,urgent,08:30,11:30
ORD-000382,2024-12-03,WH1,CUST-0060,103,urgent,10:30,13:30
ORD-000383,2024-12-03,WH1,CUST-0057,58,urgent,11:30,13:30
ORD-000384,2024-12-03,WH1,CUST-0057,113,standard,13:00,15:00
ORD-000385,2024-12-03,WH1,CUST-0028,127,standard,13:00,17:00
ORD-000386,2024-12-03,WH1,CUST-0066,27,standard,14:30,16:30
ORD-000387,2024-12-03,WH1,CUST-0061,118,standard,13:30,16:30
ORD-000388,2024-12-03,WH1,CUST-0022,100,standard,14:30,18:30
ORD-000389,2024-12-03,WH1,CUST-0011,27,urgent,08:30,10:30
ORD-000390,2024-12-03,WH1,CUST-0037,66,standard,12:00,16:00
ORD-000391,2024-12-03,WH1,CUST-0066,37,standard,14:00,18:00
ORD-000392,2024-12-03,WH1,CUST-0043,51,standard,12:30,16:30
ORD-000393,2024-12-03,WH1,CUST-0012,33,urgent,10:00,13:00
ORD-000394,2024-12-03,WH1,CUST-0031,39,standard,13:00,17:00
ORD-000395,2024-12-03,WH1,CUST-0040,72,urgent,14:30,17:30
ORD-000396,2024-12-03,WH1,CUST-0029,17,standard,08:30,10:30
ORD-000397,2024-12-03,WH1,CUST-0026,112,standard,10:30,13:30
ORD-000398,2024-12-03,WH1,CUST-0019,117,standard,09:00,12:00
ORD-000399,2024-12-03,WH1,CUST-0004,23,standard,09:00,11:00
ORD-000400,2024-12-03,WH1,CUST-0006,72,urgent,13:30,16:30
ORD-000401,2024-12-03,WH1,CUST-0032,135,standard,08:30,11:30
ORD-000402,2024-12-03,WH1,CUST-0061,30,urgent,08:30,12:30
ORD-000403,2024-12-03,WH1,CUST-0010,115,urgent,14:30,18:30
ORD-000404,2024-12-03,WH1,CUST-0059,38,standard,14:00,17:00
ORD-000405,2024-12-03,WH1,CUST-0054,99,urgent,09:00,12:00
ORD-000406,2024-12-03,WH1,CUST-0025,52,urgent,14:00,17:00
ORD-000407,2024-12-03,WH1,CUST-0050,34,standard,11:00,13:00
ORD-000408,2024-12-03,WH1,CUST-0064,28,standard,14:30,16:30
ORD-000409,2024-12-03,WH1,CUST-0052,69,standard,12:30,15:30
ORD-000410,2024-12-03,WH1,CUST-0032,44,standard,13:30,16:30
ORD-000411,2024-12-03,WH1,CUST-0019,63,standard,14:30,18:30
ORD-000412,2024-12-03,WH1,CUST-0001,90,standard,10:30,12:30
ORD-000413,2024-12-03,WH1,CUST-0014,114,standard,13:00,17:00
ORD-000414,2024-12-03,WH1,CUST-0055,69,standard,12:30,15:30
ORD-000415,2024-12-03,WH1,CUST-0029,130,urgent,08:30,12:30
ORD-000416,2024-12-03,WH1,CUST-0023,89,standard,11:00,15:00
ORD-000417,2024-12-03,WH1,CUST-0067,31,standard,13:00,15:00
ORD-000418,2024-12-03,WH1,CUST-0060,105,standard,11:30,15:30
ORD-000419,2024-12-03,WH1,CUST-0007,117,standard,14:30,18:30
ORD-000420,2024-12-03,WH1,CUST-0032,24,standard,12:00,14:00
ORD-000421,2024-12-03,WH1,CUST-0016,108,standard,12:00,14:00
ORD-000422,2024-12-03,WH1,CUST-0059,137,standard,12:30,14:30
ORD-000423,2024-12-03,WH1,CUST-0018,49,standard,12:00,15:00
ORD-000424,2024-12-03,WH1,CUST-0060,78,urgent,10:00,12:00
ORD-000425,2024-12-03,WH1,CUST-0041,78,standard,08:00,11:00
ORD-000426,2024-12-03,WH1,CUST-0057,117,standard,13:30,16:30
ORD-000427,2024-12-03,WH1,CUST-0065,114,standard,10:00,12:00
ORD-000428,2024-12-03,WH1,CUST-0055,45,standard,13:30,15:30
ORD-000429,2024-12-03,WH1,CUST-0058,44,standard,08:30,10:30
ORD-000430,2024-12-03,WH1,CUST-0021,106,standard,09:30,12:30
ORD-000431,2024-12-03,WH1,CUST-0061,134,standard,14:30,17:30
ORD-000432,2024-12-03,WH1,CUST-0058,103,standard,13:00,16:00
ORD-000433,2024-12-03,WH1,CUST-0034,114,urgent,11:00,13:00
ORD-000434,2024-12-03,WH1,CUST-0032,121,urgent,11:30,14:30
ORD-000435,2024-12-03,WH1,CUST-0036,105,standard,11:30,13:30
ORD-000436,2024-12-03,WH1,CUST-0067,46,standard,14:00,17:00
ORD-000437,2024-12-03,WH1,CUST-0063,62,standard,11:30,15:30
ORD-000438,2024-12-03,WH1,CUST-0031,71,standard,09:30,12:30
ORD-000439,2024-12-03,WH2,CUST-0103,101,urgent,09:00,13:00
ORD-000440,2024-12-03,WH2,CUST-0124,103,standard,08:00,12:00
ORD-000441,2024-12-03,WH2,CUST-0077,55,urgent,11:00,13:00
ORD-000442,2024-12-03,WH2,CUST-0104,120,urgent,12:30,16:30
ORD-000443,2024-12-03,WH2,CUST-0098,95,standard,13:00,15:00
ORD-000444,2024-12-03,WH2,CUST-0102,57,urgent,12:30,15:30
ORD-000445,2024-12-03,WH2,CUST-0110,112,urgent,13:00,15:00
ORD-000446,2024-12-03,WH2,CUST-0108,88,urgent,13:30,15:30
ORD-000447,2024-12-03,WH2,CUST-0078,80,urgent,09:30,11:30
ORD-000448,2024-12-03,WH2,CUST-0085,100,standard,10:00,14:00
ORD-000449,2024-12-03,WH2,CUST-0087,74,standard,14:30,17:30
ORD-000450,2024-12-03,WH2,CUST-0097,77,standard,10:30,14:30
ORD-000451,2024-12-03,WH2,CUST-0117,82,standard,14:00,17:00
ORD-000452,2024-12-03,WH2,CUST-0087,93,standard,13:00,15:00
ORD-000453,2024-12-03,WH2,CUST-0095,139,standard,11:30,15:30
ORD-000454,2024-12-03,WH2,CUST-0076,127,urgent,09:30,12:30
ORD-000455,2024-12-03,WH2,CUST-0121,17,standard,08:30,11:30
ORD-000456,2024-12-03,WH2,CUST-0120,20,standard,08:30,12:30
ORD-000457,2024-12-03,WH2,CUST-0110,64,urgent,14:00,18:00
ORD-000458,2024-12-03,WH2,CUST-0127,134,urgent,12:00,16:00
ORD-000459,2024-12-03,WH2,CUST-0121,50,standard,11:30,13:30
ORD-000460,2024-12-03,WH2,CUST-0075,29,standard,14:00,18:00
ORD-000461,2024-12-03,WH2,CUST-0094,26,urgent,09:30,12:30
ORD-000462,2024-12-03,WH2,CUST-0121,41,standard,10:00,14:00
ORD-000463,2024-12-03,WH2,CUST-0117,133,urgent,13:00,15:00
ORD-000464,2024-12-03,WH2,CUST-0070,115,standard,12:30,16:30
ORD-000465,2024-12-03,WH2,CUST-0116,33,standard,13:30,16:30
ORD-000466,2024-12-03,WH2,CUST-0129,133,standard,11:00,14:00
ORD-000467,2024-12-03,WH2,CUST-0068,131,standard,14:00,18:00
ORD-000468,2024-12-03,WH2,CUST-0113,136,standard,12:30,15:30
ORD-000469,2024-12-03,WH2,CUST-0106,83,standard,14:30,18:30
ORD-000470,2024-12-03,WH2,CUST-0117,34,standard,08:30,10:30
ORD-000471,2024-12-03,WH2,CUST-0121,113,urgent,13:30,15:30
ORD-000472,2024-12-03,WH2,CUST-0096,64,urgent,12:00,15:00
ORD-000473,2024-12-03,WH2,CUST-0130,25,standard,11:30,13:30
ORD-000474,2024-12-03,WH2,CUST-0096,99,standard,11:30,13:30
ORD-000475,2024-12-03,WH2,CUST-0102,104,standard,13:00,16:00
ORD-000476,2024-12-03,WH2,CUST-0123,76,standard,11:30,14:30
ORD-000477,2024-12-03,WH2,CUST-0130,55,standard,10:30,13:30
ORD-000478,2024-12-03,WH2,CUST-0071,71,standard,09:30,13:30
ORD-000479,2024-12-03,WH2,CUST-0117,122,standard,13:00,15:00
ORD-000480,2024-12-03,WH2,CUST-0111,47,urgent,14:00,18:00
ORD-000481,2024-12-03,WH2,CUST-0119,54,urgent,09:30,13:30
ORD-000482,2024-12-03,WH2,CUST-0089,87,standard,14:00,17:00
ORD-000483,2024-12-03,WH2,CUST-0127,101,urgent,08:30,12:30
ORD-000484,2024-12-03,WH2,CUST-0084,39,standard,10:30,13:30
ORD-000485,2024-12-03,WH2,CUST-0071,113,standard,14:00,16:00
ORD-000486,2024-12-03,WH2,CUST-0118,114,standard,12:30,15:30
ORD-000487,2024-12-03,WH2,CUST-0071,138,standard,14:00,18:00
ORD-000488,2024-12-03,WH2,CUST-0078,20,standard,09:00,11:00
ORD-000489,2024-12-03,WH2,CUST-0122,112,standard,14:00,18:00
ORD-000490,2024-12-03,WH2,CUST-0085,86,urgent,13:30,15:30
ORD-000491,2024-12-03,WH2,CUST-0127,92,standard,10:30,14:30
ORD-000492,2024-12-03,WH2,CUST-0091,40,standard,08:00,11:00
ORD-000493,2024-12-03,WH2,CUST-0074,97,standard,13:30,15:30
ORD-000494,2024-12-03,WH2,CUST-0101,87,standard,10:30,14:30
ORD-000495,2024-12-03,WH2,CUST-0116,77,standard,12:00,15:00
ORD-000496,2024-12-03,WH2,CUST-0109,138,standard,11:00,13:00
ORD-000497,2024-12-03,WH2,CUST-0095,67,standard,11:30,14:30
ORD-000498,2024-12-03,WH2,CUST-0126,78,standard,08:30,10:30
ORD-000499,2024-12-03,WH3,CUST-0176,113,standard,13:00,15:00
ORD-000500,2024-12-03,WH3,CUST-0178,82,urgent,13:30,15:30
ORD-000501,2024-12-03,WH3,CUST-0183,119,standard,11:30,14:30
ORD-000502,2024-12-03,WH3,CUST-0170,69,standard,13:00,17:00
ORD-000503,2024-12-03,WH3,CUST-0188,26,standard,13:00,16:00
ORD-000504,2024-12-03,WH3,CUST-0167,35,urgent,13:30,15:30
ORD-000505,2024-12-03,WH3,CUST-0145,58,urgent,11:00,15:00
ORD-000506,2024-12-03,WH3,CUST-0195,23,standard,12:00,14:00
ORD-000507,2024-12-03,WH3,CUST-0137,22,standard,08:30,10:30
ORD-000508,2024-12-03,WH3,CUST-0141,90,standard,14:30,17:30
ORD-000509,2024-12-03,WH3,CUST-0179,40,urgent,14:00,18:00
ORD-000510,2024-12-03,WH3,CUST-0163,65,standard,13:30,15:30
ORD-000511,2024-12-03,WH3,CUST-0143,18,standard,08:00,12:00
ORD-000512,2024-12-03,WH3,CUST-0140,90,standard,11:30,14:30
ORD-000513,2024-12-03,WH3,CUST-0138,102,standard,13:30,16:30
ORD-000514,2024-12-03,WH3,CUST-0166,86,standard,14:00,16:00
ORD-000515,2024-12-03,WH3,CUST-0160,96,standard,13:30,15:30
ORD-000516,2024-12-03,WH3,CUST-0137,41,urgent,11:30,14:30
ORD-000517,2024-12-03,WH3,CUST-0154,71,standard,11:30,13:30
ORD-000518,2024-12-03,WH3,CUST-0165,49,standard,08:00,11:00
ORD-000519,2024-12-03,WH3,CUST-0151,27,standard,11:30,13:30
ORD-000520,2024-12-03,WH3,CUST-0195,76,standard,08:30,10:30
ORD-000521,2024-12-03,WH3,CUST-0149,104,standard,11:30,13:30
ORD-000522,2024-12-03,WH3,CUST-0162,120,standard,12:00,15:00
ORD-000523,2024-12-03,WH3,CUST-0194,102,urgent,13:00,15:00
ORD-000524,2024-12-03,WH3,CUST-0167,65,standard,08:00,10:00
ORD-000525,2024-12-03,WH3,CUST-0182,27,standard,14:00,18:00
ORD-000526,2024-12-03,WH3,CUST-0156,91,standard,13:00,17:00
ORD-000527,2024-12-03,WH3,CUST-0149,90,standard,12:00,16:00
ORD-000528,2024-12-03,WH3,CUST-0155,26,standard,12:00,14:00
ORD-000529,2024-12-03,WH3,CUST-0174,117,standard,08:00,11:00
ORD-000530,2024-12-03,WH3,CUST-0148,105,urgent,12:30,14:30
ORD-000531,2024-12-03,WH3,CUST-0138,101,urgent,13:00,17:00
ORD-000532,2024-12-03,WH3,CUST-0174,80,standard,11:30,14:30
ORD-000533,2024-12-03,WH3,CUST-0183,115,urgent,08:00,11:00
ORD-000534,2024-12-03,WH3,CUST-0185,111,standard,11:30,13:30
ORD-000535,2024-12-03,WH3,CUST-0160,53,standard,10:00,12:00
ORD-000536,2024-12-03,WH3,CUST-0144,80,standard,12:00,15:00
ORD-000537,2024-12-03,WH3,CUST-0166,96,urgent,12:30,15:30
ORD-000538,2024-12-03,WH3,CUST-0148,42,urgent,08:00,12:00
ORD-000539,2024-12-03,WH3,CUST-0173,16,standard,13:00,15:00
ORD-000540,2024-12-03,WH3,CUST-0150,54,standard,10:30,13:30
ORD-000541,2024-12-03,WH3,CUST-0140,121,standard,08:30,12:30
ORD-000542,2024-12-03,WH3,CUST-0179,115,urgent,12:00,15:00
ORD-000543,2024-12-03,WH3,CUST-0189,39,standard,08:00,12:00
ORD-000544,2024-12-03,WH3,CUST-0182,68,standard,08:30,10:30
ORD-000545,2024-12-03,WH3,CUST-0143,133,standard,11:00,13:00
ORD-000546,2024-12-03,WH3,CUST-0199,74,standard,13:30,16:30
ORD-000547,2024-12-03,WH3,CUST-0178,55,standard,10:00,14:00
ORD-000548,2024-12-03,WH3,CUST-0136,137,standard,10:30,13:30
ORD-000549,2024-12-03,WH3,CUST-0188,38,standard,11:30,13:30
ORD-000550,2024-12-03,WH3,CUST-0197,82,urgent,11:00,15:00
ORD-000551,2024-12-03,WH3,CUST-0148,34,standard,08:00,12:00
ORD-000552,2024-12-03,WH3,CUST-0190,106,urgent,09:30,12:30
ORD-000553,2024-12-03,WH3,CUST-0181,140,standard,14:00,18:00
ORD-000554,2024-12-03,WH3,CUST-0193,22,standard,08:30,10:30
ORD-000555,2024-12-03,WH3,CUST-0154,79,urgent,11:30,14:30
ORD-000556,2024-12-03,WH3,CUST-0190,83,standard,08:00,11:00
ORD-000557,2024-12-03,WH3,CUST-0157,59,standard,10:00,14:00
ORD-000558,2024-12-03,WH3,CUST-0169,121,standard,10:30,13:30
ORD-000559,2024-12-03,WH3,CUST-0196,20,standard,09:00,12:00
ORD-000560,2024-12-03,WH3,CUST-0194,56,standard,14:00,17:00
ORD-000561,2024-12-03,WH3,CUST-0190,138,standard,12:00,15:00
ORD-000562,2024-12-03,WH3,CUST-0169,138,standard,14:30,17:30
ORD-000563,2024-12-04,WH1,CUST-0042,140,standard,12:00,16:00
ORD-000564,2024-12-04,WH1,CUST-0032,82,standard,12:30,15:30
ORD-000565,2024-12-04,WH1,CUST-0012,48,urgent,08:00,10:00
ORD-000566,2024-12-04,WH1,CUST-0036,65,standard,12:00,16:00
ORD-000567,2024-12-04,WH1,CUST-0058,65,urgent,09:30,11:30
ORD-000568,2024-12-04,WH1,CUST-0032,122,standard,12:30,16:30
ORD-000569,2024-12-04,WH1,CUST-0060,15,standard,10:00,14:00
ORD-000570,2024-12-04,WH1,CUST-0049,125,standard,12:00,14:00
ORD-000571,2024-12-04,WH1,CUST-0044,31,standard,11:00,13:00
ORD-000572,2024-12-04,WH1,CUST-0004,135,standard,09:30,12:30
ORD-000573,2024-12-04,WH1,CUST-0064,99,urgent,10:00,14:00
ORD-000574,2024-12-04,WH1,CUST-0042,50,standard,12:00,14:00
ORD-000575,2024-12-04,WH1,CUST-0024,131,standard,14:30,18:30
ORD-000576,2024-12-04,WH1,CUST-0063,26,urgent,13:00,17:00
ORD-000577,2024-12-04,WH1,CUST-0028,106,urgent,13:00,17:00
ORD-000578,2024-12-04,WH1,CUST-0046,136,standard,11:00,14:00
ORD-000579,2024-12-04,WH1,CUST-0034,40,standard,08:00,12:00
ORD-000580,2024-12-04,WH1,CUST-0044,69,standard,11:30,14:30
ORD-000581,2024-12-04,WH1,CUST-0036,76,standard,13:00,15:00
ORD-000582,2024-12-04,WH1,CUST-0036,78,standard,14:00,18:00
ORD-000583,2024-12-04,WH1,CUST-0002,67,standard,09:00,13:00
ORD-000584,2024-12-04,WH1,CUST-0067,61,standard,09:30,13:30
ORD-000585,2024-12-04,WH1,CUST-0025,49,standard,11:00,13:00
ORD-000586,2024-12-04,WH1,CUST-0011,95,standard,08:30,10:30
ORD-000587,2024-12-04,WH1,CUST-0031,77,standard,08:30,12:30
ORD-000588,2024-12-04,WH1,CUST-0053,61,standard,10:00,12:00
ORD-000589,2024-12-04,WH1,CUST-0063,110,standard,14:00,17:00
ORD-000590,2024-12-04,WH1,CUST-0031,68,standard,13:00,17:00
ORD-000591,2024-12-04,WH1,CUST-0061,55,standard,13:00,16:00
ORD-000592,2024-12-04,WH1,CUST-0063,61,standard,13:00,16:00
ORD-000593,2024-12-04,WH1,CUST-0058,127,urgent,09:30,12:30
ORD-000594,2024-12-04,WH1,CUST-0003,79,standard,13:00,17:00
ORD-000595,2024-12-04,WH1,CUST-0012,51,urgent,12:00,16:00
ORD-000596,2024-12-04,WH1,CUST-0038,15,standard,12:30,14:30
ORD-000597,2024-12-04,WH1,CUST-0029,23,standard,09:00,13:00
ORD-000598,2024-12-04,WH1,CUST-0052,109,urgent,13:30,16:30
ORD-000599,2024-12-04,WH1,CUST-0032,28,standard,10:30,14:30
ORD-000600,2024-12-04,WH1,CUST-0040,59,standard,12:30,15:30
ORD-000601,2024-12-04,WH1,CUST-0048,54,urgent,10:30,13:30
ORD-000602,2024-12-04,WH1,CUST-0061,74,urgent,09:30,12:30
ORD-000603,2024-12-04,WH1,CUST-0045,45,standard,09:00,13:00
ORD-000604,2024-12-04,WH1,CUST-0055,92,urgent,14:00,18:00
ORD-000605,2024-12-04,WH1,CUST-0043,107,standard,14:00,17:00
ORD-000606,2024-12-04,WH1,CUST-0046,119,standard,14:00,16:00
ORD-000607,2024-12-04,WH1,CUST-0059,67,standard,12:00,16:00
ORD-000608,2024-12-04,WH1,CUST-0035,95,standard,08:30,12:30
ORD-000609,2024-12-04,WH1,CUST-0040,114,standard,13:30,16:30
ORD-000610,2024-12-04,WH1,CUST-0033,28,standard,11:30,14:30
ORD-000611,2024-12-04,WH1,CUST-0030,38,standard,13:30,15:30
ORD-000612,2024-12-04,WH1,CUST-0016,73,standard,13:00,15:00
ORD-000613,2024-12-04,WH1,CUST-0025,45,standard,09:30,13:30
ORD-000614,2024-12-04,WH1,CUST-0041,89,standard,09:30,12:30
ORD-000615,2024-12-04,WH1,CUST-0016,109,urgent,08:00,10:00
ORD-000616,2024-12-04,WH1,CUST-0024,110,standard,12:30,15:30
ORD-000617,2024-12-04,WH1,CUST-0025,22,urgent,08:00,11:00
ORD-000618,2024-12-04,WH1,CUST-0028,78,standard,12:30,14:30
ORD-000619,2024-12-04,WH1,CUST-0062,121,standard,10:00,12:00
ORD-000620,2024-12-04,WH1,CUST-0036,29,standard,10:30,13:30
ORD-000621,2024-12-04,WH1,CUST-0037,126,standard,10:00,13:00
ORD-000622,2024-12-04,WH1,CUST-0013,72,urgent,10:00,12:00
ORD-000623,2024-12-04,WH1,CUST-0025,103,standard,12:00,16:00
ORD-000624,2024-12-04,WH1,CUST-0038,99,standard,09:00,13:00
ORD-000625,2024-12-04,WH1,CUST-0030,38,standard,12:00,14:00
ORD-000626,2024-12-04,WH1,CUST-0047,39,standard,08:30,12:30
ORD-000627,2024-12-04,WH1,CUST-0023,97,standard,12:30,16:30
ORD-000628,2024-12-04,WH1,CUST-0039,132,standard,09:00,11:00
ORD-000629,2024-12-04,WH1,CUST-0002,113,standard,11:30,13:30
ORD-000630,2024-12-04,WH1,CUST-0017,113,standard,09:30,12:30
ORD-000631,2024-12-04,WH2,CUST-0103,115,standard,08:00,11:00
ORD-000632,2024-12-04,WH2,CUST-0073,87,standard,14:30,16:30
ORD-000633,2024-12-04,WH2,CUST-0074,111,standard,13:30,16:30
ORD-000634,2024-12-04,WH2,CUST-0105,48,standard,14:00,16:00
ORD-000635,2024-12-04,WH2,CUST-0084,17,standard,14:30,17:30
ORD-000636,2024-12-04,WH2,CUST-0130,42,standard,11:30,13:30
ORD-000637,2024-12-04,WH2,CUST-0081,138,urgent,13:00,15:00
ORD-000638,2024-12-04,WH2,CUST-0069,132,standard,12:00,14:00
ORD-000639,2024-12-04,WH2,CUST-0104,67,standard,12:30,16:30
ORD-000640,2024-12-04,WH2,CUST-0128,38,standard,12:00,15:00
ORD-000641,2024-12-04,WH2,CUST-0129,24,urgent,08:30,11:30
ORD-000642,2024-12-04,WH2,CUST-0124,31,standard,10:00,13:00
ORD-000643,2024-12-04,WH2,CUST-0111,57,standard,11:30,13:30
ORD-000644,2024-12-04,WH2,CUST-0091,116,standard,09:30,12:30
ORD-000645,2024-12-04,WH2,CUST-0074,95,standard,14:30,18:30
ORD-000646,2024-12-04,WH2,CUST-0100,132,urgent,09:30,13:30
ORD-000647,2024-12-04,WH2,CUST-0129,119,urgent,10:00,13:00
ORD-000648,2024-12-04,WH2,CUST-0082,39,standard,13:00,15:00
ORD-000649,2024-12-04,WH2,CUST-0076,140,standard,09:00,11:00
ORD-000650,2024-12-04,WH2,CUST-0119,21,standard,10:00,12:00
ORD-000651,2024-12-04,WH2,CUST-0130,22,standard,10:00,14:00
ORD-000652,2024-12-04,WH2,CUST-0077,100,urgent,08:30,10:30
ORD-000653,2024-12-04,WH2,CUST-0074,43,standard,10:00,12:00
ORD-000654,2024-12-04,WH2,CUST-0087,138,standard,11:00,15:00
ORD-000655,2024-12-04,WH2,CUST-0087,118,standard,09:30,12:30
ORD-000656,2024-12-04,WH2,CUST-0106,89,standard,12:30,15:30
ORD-000657,2024-12-04,WH2,CUST-0078,31,standard,11:30,13:30
ORD-000658,2024-12-04,WH2,CUST-0099,71,standard,11:00,14:00
ORD-000659,2024-12-04,WH2,CUST-0083,97,urgent,09:00,11:00
ORD-000660,2024-12-04,WH2,CUST-0121,109,standard,12:30,16:30
ORD-000661,2024-12-04,WH2,CUST-0096,61,standard,10:00,12:00
ORD-000662,2024-12-04,WH2,CUST-0134,61,urgent,13:30,15:30
ORD-000663,2024-12-04,WH2,CUST-0116,127,standard,13:30,16:30
ORD-000664,2024-12-04,WH2,CUST-0125,89,urgent,11:30,13:30
ORD-000665,2024-12-04,WH2,CUST-0124,41,standard,08:30,11:30
ORD-000666,2024-12-04,WH2,CUST-0106,60,urgent,12:30,14:30
ORD-000667,2024-12-04,WH2,CUST-0122,76,standard,13:30,16:30
ORD-000668,2024-12-04,WH2,CUST-0107,109,urgent,09:30,11:30
ORD-000669,2024-12-04,WH2,CUST-0075,22,standard,13:30,15:30
ORD-000670,2024-12-04,WH2,CUST-0080,95,standard,10:30,12:30
ORD-000671,2024-12-04,WH2,CUST-0094,109,standard,12:30,16:30
ORD-000672,2024-12-04,WH2,CUST-0095,138,standard,13:00,17:00
ORD-000673,2024-12-04,WH2,CUST-0101,135,standard,10:30,13:30
ORD-000674,2024-12-04,WH2,CUST-0078,33,urgent,12:00,15:00
ORD-000675,2024-12-04,WH2,CUST-0088,40,urgent,13:30,16:30
ORD-000676,2024-12-04,WH2,CUST-0098,73,standard,11:00,13:00
ORD-000677,2024-12-04,WH3,CUST-0157,94,standard,10:00,12:00
ORD-000678,2024-12-04,WH3,CUST-0144,120,standard,14:30,16:30
ORD-000679,2024-12-04,WH3,CUST-0155,79,standard,11:00,14:00
ORD-000680,2024-12-04,WH3,CUST-0135,100,standard,08:00,11:00
ORD-000681,2024-12-04,WH3,CUST-0187,88,standard,11:00,13:00
ORD-000682,2024-12-04,WH3,CUST-0192,57,urgent,11:30,14:30
ORD-000683,2024-12-04,WH3,CUST-0195,69,standard,09:30,12:30
ORD-000684,2024-12-04,WH3,CUST-0172,41,urgent,10:30,12:30
ORD-000685,2024-12-04,WH3,CUST-0139,59,urgent,10:30,12:30
ORD-000686,2024-12-04,WH3,CUST-0164,41,standard,08:30,12:30
ORD-000687,2024-12-04,WH3,CUST-0171,107,standard,08:30,10:30
ORD-000688,2024-12-04,WH3,CUST-0171,108,standard,10:30,12:30
ORD-000689,2024-12-04,WH3,CUST-0193,104,standard,08:00,12:00
ORD-000690,2024-12-04,WH3,CUST-0144,98,standard,09:00,11:00
ORD-000691,2024-12-04,WH3,CUST-0164,128,standard,09:30,11:30
ORD-000692,2024-12-04,WH3,CUST-0168,24,standard,09:00,13:00
ORD-000693,2024-12-04,WH3,CUST-0160,136,standard,08:00,10:00
ORD-000694,2024-12-04,WH3,CUST-0189,55,standard,13:30,15:30
ORD-000695,2024-12-04,WH3,CUST-0149,70,standard,12:30,16:30
ORD-000696,2024-12-04,WH3,CUST-0163,129,standard,10:30,13:30
ORD-000697,2024-12-04,WH3,CUST-0154,133,standard,11:00,15:00
ORD-000698,2024-12-04,WH3,CUST-0169,18,standard,12:00,15:00
ORD-000699,2024-12-04,WH3,CUST-0153,130,standard,11:00,14:00
ORD-000700,2024-12-04,WH3,CUST-0144,126,standard,08:30,12:30
ORD-000701,2024-12-04,WH3,CUST-0142,105,urgent,11:30,13:30
ORD-000702,2024-12-04,WH3,CUST-0156,15,standard,14:00,16:00
ORD-000703,2024-12-04,WH3,CUST-0174,75,standard,10:30,14:30
ORD-000704,2024-12-04,WH3,CUST-0171,18,urgent,12:30,15:30
ORD-000705,2024-12-04,WH3,CUST-0191,67,standard,08:00,12:00
ORD-000706,2024-12-04,WH3,CUST-0150,109,urgent,14:00,16:00
ORD-000707,2024-12-04,WH3,CUST-0194,139,standard,13:00,15:00
ORD-000708,2024-12-04,WH3,CUST-0173,71,standard,13:30,15:30
ORD-000709,2024-12-04,WH3,CUST-0186,99,standard,14:00,17:00
ORD-000710,2024-12-04,WH3,CUST-0169,100,standard,10:30,14:30
ORD-000711,2024-12-04,WH3,CUST-0199,129,standard,11:30,14:30
ORD-000712,2024-12-04,WH3,CUST-0198,27,standard,14:00,16:00
ORD-000713,2024-12-04,WH3,CUST-0191,115,standard,09:30,12:30
ORD-000714,2024-12-04,WH3,CUST-0145,71,standard,10:00,13:00
ORD-000715,2024-12-04,WH3,CUST-0140,114,standard,10:00,13:00
ORD-000716,2024-12-04,WH3,CUST-0190,35,urgent,13:00,16:00
ORD-000717,2024-12-04,WH3,CUST-0176,56,standard,10:00,14:00
ORD-000718,2024-12-04,WH3,CUST-0167,140,standard,10:30,14:30
ORD-000719,2024-12-04,WH3,CUST-0138,100,standard,10:30,13:30
ORD-000720,2024-12-04,WH3,CUST-0146,39,urgent,11:30,15:30
ORD-000721,2024-12-04,WH3,CUST-0164,79,standard,12:30,14:30
ORD-000722,2024-12-04,WH3,CUST-0137,119,standard,10:30,12:30
ORD-000723,2024-12-04,WH3,CUST-0169,110,urgent,09:30,13:30
ORD-000724,2024-12-04,WH3,CUST-0140,37,urgent,13:00,17:00
ORD-000725,2024-12-04,WH3,CUST-0157,95,urgent,12:30,14:30
ORD-000726,2024-12-04,WH3,CUST-0195,27,standard,08:00,10:00
ORD-000727,2024-12-04,WH3,CUST-0191,17,urgent,11:30,13:30
ORD-000728,2024-12-04,WH3,CUST-0170,123,standard,08:30,12:30
ORD-000729,2024-12-04,WH3,CUST-0158,104,urgent,08:00,12:00
