trip_id,date,vehicle_id,driver_id,warehouse_id,num_stops,total_distance_km,weather_condition,traffic_level,planned_duration_min,actual_duration_min
TRIP-01199,2024-07-15,TRK-015,DRV-025,WH3,22,155.3,rain,low,367,466
TRIP-01200,2024-09-13,TRK-014,DRV-021,WH3,8,96.4,snow,medium,177,327
TRIP-01201,2024-12-14,TRK-001,DRV-001,WH1,21,219.0,clear,medium,428,531
TRIP-01202,2024-11-01,TRK-008,DRV-011,WH2,25,192.8,clear,medium,435,520
TRIP-01203,2024-08-11,TRK-009,DRV-012,WH2,11,71.0,clear,medium,176,219
TRIP-01204,2024-09-04,TRK-011,DRV-025,WH3,12,143.1,clear,medium,264,327
TRIP-01205,2024-12-27,TRK-013,DRV-022,WH3,14,127.9,clear,medium,266,356
TRIP-01206,2024-10-26,TRK-003,DRV-006,WH1,18,206.5,rain,low,387,455
TRIP-01207,2024-10-29,TRK-009,DRV-013,WH2,24,310.4,clear,low,555,559
TRIP-01208,2024-12-05,TRK-013,DRV-022,WH3,22,279.9,rain,low,503,583
TRIP-01209,2024-10-13,TRK-004,DRV-007,WH1,22,270.9,rain,medium,494,671
TRIP-01210,2024-07-08,TRK-011,DRV-023,WH3,12,112.0,clear,high,230,395
TRIP-01211,2024-09-14,TRK-013,DRV-025,WH3,14,151.3,clear,medium,291,366
TRIP-01212,2024-11-23,TRK-011,DRV-019,WH3,13,123.7,rain,medium,252,338
TRIP-01213,2024-12-07,TRK-011,DRV-025,WH3,12,154.8,rain,low,277,331
TRIP-01214,2024-10-31,TRK-004,DRV-005,WH1,9,86.8,clear,high,176,280
TRIP-01215,2024-07-22,TRK-012,DRV-023,WH3,20,158.9,clear,medium,353,471
TRIP-01216,2024-07-09,TRK-010,DRV-016,WH2,14,151.1,clear,low,291,293
TRIP-01217,2024-07-06,TRK-014,DRV-018,WH3,20,261.0,clear,low,465,480
TRIP-01218,2024-11-17,TRK-007,DRV-015,WH2,19,226.0,clear,medium,418,531
TRIP-01219,2024-08-21,TRK-013,DRV-020,WH3,8,55.1,rain,low,132,151
TRIP-01220,2024-11-17,TRK-001,DRV-001,WH1,19,223.1,clear,high,414,642
TRIP-01221,2024-07-21,TRK-005,DRV-006,WH1,14,168.7,clear,low,310,354
TRIP-01222,2024-09-19,TRK-002,DRV-004,WH1,24,303.7,clear,high,547,977
TRIP-01223,2024-07-10,TRK-002,DRV-006,WH1,10,141.0,clear,high,244,343
TRIP-01224,2024-07-10,TRK-006,DRV-016,WH2,15,203.1,clear,medium,357,471
TRIP-01225,2024-07-16,TRK-012,DRV-024,WH3,9,123.9,clear,low,216,195
TRIP-01226,2024-07-27,TRK-004,DRV-002,WH1,22,255.5,snow,medium,477,796
TRIP-01227,2024-08-14,TRK-015,DRV-019,WH3,22,289.7,rain,low,514,680
TRIP-01228,2024-09-23,TRK-010,DRV-015,WH2,24,338.1,clear,low,585,561
TRIP-01229,2024-11-03,TRK-005,DRV-006,WH1,22,298.1,clear,low,523,499
TRIP-01230,2024-10-09,TRK-006,DRV-010,WH2,19,201.2,rain,low,390,429
TRIP-01231,2024-09-21,TRK-003,DRV-006,WH1,22,287.8,rain,low,512,603
TRIP-01232,2024-12-30,TRK-013,DRV-021,WH3,7,74.9,clear,medium,145,180
TRIP-01233,2024-09-12,TRK-009,DRV-010,WH2,6,43.2,rain,high,101,188
TRIP-01234,2024-08-18,TRK-002,DRV-004,WH1,16,112.4,clear,low,267,256
TRIP-01235,2024-07-13,TRK-002,DRV-008,WH1,20,150.5,clear,medium,344,414
TRIP-01236,2024-12-09,TRK-013,DRV-023,WH3,14,200.2,clear,low,344,325
TRIP-01237,2024-08-11,TRK-002,DRV-009,WH1,15,191.7,rain,medium,344,504
TRIP-01238,2024-08-14,TRK-003,DRV-002,WH1,25,230.9,clear,low,477,516
TRIP-01239,2024-12-10,TRK-008,DRV-014,WH2,9,74.4,clear,medium,162,202
TRIP-01240,2024-07-12,TRK-006,DRV-017,WH2,13,161.9,rain,low,294,345
TRIP-01241,2024-12-04,TRK-006,DRV-016,WH2,10,124.1,rain,low,225,275
TRIP-01242,2024-08-30,TRK-001,DRV-006,WH1,17,203.4,clear,high,375,611
TRIP-01243,2024-10-18,TRK-004,DRV-008,WH1,22,147.3,fog,medium,359,560
TRIP-01244,2024-09-21,TRK-005,DRV-001,WH1,7,45.7,clear,high,113,158
TRIP-01245,2024-12-19,TRK-007,DRV-015,WH2,10,100.4,clear,high,200,290
TRIP-01246,2024-11-07,TRK-011,DRV-025,WH3,8,79.3,rain,high,159,291
TRIP-01247,2024-11-12,TRK-002,DRV-004,WH1,24,290.1,clear,high,532,932
TRIP-01248,2024-10-15,TRK-001,DRV-002,WH1,8,92.8,clear,medium,173,205
TRIP-01249,2024-08-20,TRK-002,DRV-005,WH1,23,141.4,rain,low,361,458
TRIP-01250,2024-08-06,TRK-014,DRV-022,WH3,9,68.1,clear,low,155,154
TRIP-01251,2024-10-10,TRK-005,DRV-001,WH1,21,166.5,rain,medium,371,556
TRIP-01252,2024-12-13,TRK-001,DRV-003,WH1,16,143.6,clear,medium,301,374
TRIP-01253,2024-07-06,TRK-004,DRV-006,WH1,16,173.4,clear,medium,333,402
TRIP-01254,2024-10-27,TRK-007,DRV-016,WH2,25,179.5,snow,medium,421,742
TRIP-01255,2024-08-03,TRK-010,DRV-017,WH2,15,153.9,rain,medium,303,464
TRIP-01256,2024-08-20,TRK-013,DRV-023,WH3,25,153.5,clear,medium,392,496
TRIP-01257,2024-12-20,TRK-010,DRV-017,WH2,9,106.4,clear,high,197,314
TRIP-01258,2024-10-05,TRK-013,DRV-019,WH3,6,73.8,clear,low,135,126
TRIP-01259,2024-08-31,TRK-012,DRV-019,WH3,12,164.3,snow,high,287,647
TRIP-01260,2024-08-05,TRK-005,DRV-005,WH1,25,234.4,fog,low,481,586
TRIP-01261,2024-11-10,TRK-010,DRV-011,WH2,8,104.0,clear,medium,185,235
TRIP-01262,2024-12-25,TRK-012,DRV-020,WH3,17,187.3,clear,low,357,367
TRIP-01263,2024-11-25,TRK-013,DRV-020,WH3,10,63.6,fog,medium,159,265
TRIP-01264,2024-12-28,TRK-013,DRV-021,WH3,5,55.7,snow,medium,106,187
TRIP-01265,2024-12-25,TRK-007,DRV-011,WH2,24,222.6,clear,medium,459,611
TRIP-01266,2024-11-19,TRK-012,DRV-020,WH3,18,256.7,snow,medium,442,781
TRIP-01267,2024-10-14,TRK-003,DRV-001,WH1,9,73.4,clear,high,161,247
TRIP-01268,2024-09-24,TRK-009,DRV-017,WH2,22,261.1,clear,high,483,771
TRIP-01269,2024-11-23,TRK-001,DRV-005,WH1,8,90.5,rain,low,171,195
TRIP-01270,2024-07-19,TRK-015,DRV-019,WH3,14,172.9,rain,low,315,404
TRIP-01271,2024-10-12,TRK-007,DRV-013,WH2,24,319.3,rain,medium,564,833
TRIP-01272,2024-09-05,TRK-010,DRV-013,WH2,9,117.7,rain,low,209,230
TRIP-01273,2024-08-04,TRK-007,DRV-016,WH2,7,50.0,rain,medium,118,176
TRIP-01274,2024-10-25,TRK-012,DRV-021,WH3,9,90.0,clear,low,179,195
TRIP-01275,2024-11-14,TRK-006,DRV-011,WH2,18,252.0,clear,low,437,418
TRIP-01276,2024-09-01,TRK-015,DRV-025,WH3,9,84.6,rain,low,173,187
TRIP-01277,2024-08-12,TRK-005,DRV-008,WH1,23,191.6,clear,high,416,694
TRIP-01278,2024-07-14,TRK-013,DRV-022,WH3,13,103.6,clear,high,230,327
TRIP-01279,2024-11-30,TRK-004,DRV-007,WH1,7,89.4,clear,medium,161,216
TRIP-01280,2024-11-14,TRK-008,DRV-013,WH2,7,53.4,clear,high,121,188
TRIP-01281,2024-09-03,TRK-015,DRV-023,WH3,25,236.7,fog,medium,483,657
TRIP-01282,2024-07-18,TRK-014,DRV-024,WH3,11,129.0,rain,high,240,443
TRIP-01283,2024-12-14,TRK-008,DRV-014,WH2,7,90.5,clear,low,162,167
TRIP-01284,2024-07-07,TRK-008,DRV-011,WH2,11,134.9,clear,medium,246,308
TRIP-01285,2024-08-29,TRK-005,DRV-008,WH1,11,78.6,clear,medium,185,231
TRIP-01286,2024-12-06,TRK-004,DRV-009,WH1,8,78.0,rain,low,157,201
TRIP-01287,2024-12-05,TRK-014,DRV-018,WH3,20,154.0,clear,high,348,583
TRIP-01288,2024-08-03,TRK-011,DRV-019,WH3,18,169.7,snow,low,347,461
TRIP-01289,2024-10-12,TRK-015,DRV-024,WH3,23,171.5,rain,low,394,410
TRIP-01290,2024-11-27,TRK-014,DRV-025,WH3,17,176.4,fog,low,345,455
TRIP-01291,2024-08-28,TRK-009,DRV-010,WH2,23,243.6,clear,low,473,491
TRIP-01292,2024-10-17,TRK-006,DRV-014,WH2,19,247.6,rain,medium,441,615
TRIP-01293,2024-10-02,TRK-008,DRV-015,WH2,21,236.9,snow,low,447,640
TRIP-01294,2024-10-29,TRK-006,DRV-015,WH2,7,47.9,rain,medium,115,154
TRIP-01295,2024-11-21,TRK-002,DRV-009,WH1,13,148.0,rain,medium,278,388
TRIP-01296,2024-07-26,TRK-007,DRV-017,WH2,9,117.1,clear,medium,209,276
TRIP-01297,2024-09-20,TRK-012,DRV-023,WH3,21,268.0,clear,medium,481,642
TRIP-01298,2024-12-10,TRK-014,DRV-023,WH3,20,237.4,clear,low,439,395
TRIP-01299,2024-11-05,TRK-007,DRV-014,WH2,9,74.7,clear,medium,162,233
TRIP-01300,2024-09-24,TRK-007,DRV-012,WH2,14,123.5,clear,low,261,270
TRIP-01301,2024-11-24,TRK-010,DRV-014,WH2,23,275.0,clear,low,507,489
TRIP-01302,2024-07-27,TRK-011,DRV-021,WH3,12,94.0,clear,medium,211,285
TRIP-01303,2024-08-10,TRK-014,DRV-022,WH3,7,92.7,rain,medium,164,252
TRIP-01304,2024-07-30,TRK-007,DRV-016,WH2,17,149.9,fog,medium,317,505
TRIP-01305,2024-09-24,TRK-010,DRV-011,WH2,15,92.3,snow,low,236,301
TRIP-01306,2024-08-12,TRK-002,DRV-009,WH1,23,262.2,rain,low,493,593
TRIP-01307,2024-09-04,TRK-007,DRV-013,WH2,18,124.9,fog,low,298,353
TRIP-01308,2024-09-17,TRK-002,DRV-001,WH1,23,268.3,clear,low,500,528
TRIP-01309,2024-10-18,TRK-014,DRV-025,WH3,16,199.7,clear,high,362,542
TRIP-01310,2024-11-13,TRK-004,DRV-003,WH1,19,137.3,clear,medium,321,407
TRIP-01311,2024-09-09,TRK-008,DRV-015,WH2,22,304.0,clear,low,530,557
TRIP-01312,2024-10-03,TRK-003,DRV-009,WH1,15,162.8,clear,medium,313,422
TRIP-01313,2024-07-28,TRK-007,DRV-012,WH2,11,76.6,snow,medium,183,319
TRIP-01314,2024-07-30,TRK-014,DRV-023,WH3,12,158.5,rain,medium,281,394
TRIP-01315,2024-10-31,TRK-013,DRV-021,WH3,8,95.5,clear,high,176,303
TRIP-01316,2024-11-08,TRK-010,DRV-017,WH2,14,150.6,clear,low,290,275
TRIP-01317,2024-10-26,TRK-001,DRV-009,WH1,11,82.5,clear,low,189,174
TRIP-01318,2024-07-20,TRK-009,DRV-012,WH2,9,72.6,rain,low,160,176
TRIP-01319,2024-07-11,TRK-013,DRV-022,WH3,25,230.2,rain,medium,476,761
TRIP-01320,2024-08-28,TRK-012,DRV-024,WH3,6,89.9,rain,low,152,167
TRIP-01321,2024-09-01,TRK-013,DRV-023,WH3,21,230.5,clear,high,440,714
TRIP-01322,2024-07-05,TRK-007,DRV-015,WH2,23,152.7,snow,low,374,532
TRIP-01323,2024-07-22,TRK-010,DRV-011,WH2,19,256.1,clear,medium,450,536
TRIP-01324,2024-09-05,TRK-012,DRV-021,WH3,18,253.9,snow,medium,439,805
TRIP-01325,2024-12-17,TRK-002,DRV-001,WH1,19,256.0,fog,medium,450,858
TRIP-01326,2024-10-15,TRK-006,DRV-011,WH2,10,60.0,clear,high,155,236
TRIP-01327,2024-12-29,TRK-009,DRV-016,WH2,19,190.7,clear,high,379,576
TRIP-01328,2024-10-02,TRK-001,DRV-005,WH1,22,273.9,clear,low,497,473
TRIP-01329,2024-08-20,TRK-009,DRV-011,WH2,11,105.1,clear,low,214,215
TRIP-01330,2024-10-27,TRK-006,DRV-015,WH2,18,189.1,rain,medium,368,505
TRIP-01331,2024-11-23,TRK-005,DRV-001,WH1,10,79.3,clear,low,177,182
TRIP-01332,2024-07-07,TRK-001,DRV-009,WH1,7,85.4,clear,low,156,159
TRIP-01333,2024-07-21,TRK-005,DRV-006,WH1,13,76.3,snow,low,200,251
TRIP-01334,2024-11-18,TRK-014,DRV-020,WH3,8,77.4,clear,low,156,147
TRIP-01335,2024-11-27,TRK-012,DRV-023,WH3,17,190.5,clear,low,361,332
TRIP-01336,2024-10-25,TRK-005,DRV-003,WH1,9,104.0,clear,low,194,202
TRIP-01337,2024-09-16,TRK-011,DRV-022,WH3,25,187.7,clear,medium,430,502
TRIP-01338,2024-07-29,TRK-015,DRV-020,WH3,22,224.8,clear,medium,443,576
TRIP-01339,2024-12-19,TRK-013,DRV-025,WH3,21,232.9,clear,low,443,428
TRIP-01340,2024-09-28,TRK-006,DRV-011,WH2,22,187.8,clear,low,403,425
TRIP-01341,2024-07-14,TRK-007,DRV-016,WH2,25,162.1,clear,high,402,675
TRIP-01342,2024-11-14,TRK-010,DRV-011,WH2,18,163.8,clear,medium,341,458
TRIP-01343,2024-11-20,TRK-015,DRV-024,WH3,24,259.3,rain,low,499,539
TRIP-01344,2024-09-16,TRK-004,DRV-004,WH1,16,149.7,snow,low,307,419
TRIP-01345,2024-11-06,TRK-009,DRV-011,WH2,9,118.6,clear,low,210,194
TRIP-01346,2024-09-20,TRK-014,DRV-024,WH3,22,268.3,clear,medium,491,591
TRIP-01347,2024-08-21,TRK-006,DRV-010,WH2,16,109.8,snow,low,264,373
TRIP-01348,2024-12-15,TRK-015,DRV-020,WH3,7,61.2,clear,low,130,132
TRIP-01349,2024-10-10,TRK-001,DRV-005,WH1,19,125.0,clear,high,307,521
TRIP-01350,2024-11-15,TRK-004,DRV-009,WH1,8,64.1,fog,medium,142,219
TRIP-01351,2024-07-29,TRK-011,DRV-021,WH3,5,34.4,clear,low,83,74
TRIP-01352,2024-08-25,TRK-003,DRV-002,WH1,20,217.4,clear,medium,417,496
TRIP-01353,2024-10-09,TRK-011,DRV-018,WH3,25,282.5,clear,medium,533,712
TRIP-01354,2024-12-19,TRK-006,DRV-013,WH2,14,92.0,rain,high,226,396
TRIP-01355,2024-10-07,TRK-004,DRV-004,WH1,13,83.8,fog,low,208,253
TRIP-01356,2024-12-10,TRK-002,DRV-004,WH1,22,173.4,rain,high,387,736
TRIP-01357,2024-08-25,TRK-010,DRV-014,WH2,22,196.2,snow,medium,412,734
TRIP-01358,2024-10-18,TRK-009,DRV-010,WH2,18,222.4,rain,low,405,426
TRIP-01359,2024-12-04,TRK-004,DRV-005,WH1,9,113.1,clear,medium,204,242
TRIP-01360,2024-12-20,TRK-004,DRV-003,WH1,21,210.2,rain,low,418,461
TRIP-01361,2024-11-06,TRK-001,DRV-003,WH1,12,104.4,clear,medium,222,279
TRIP-01362,2024-09-14,TRK-003,DRV-007,WH1,25,289.8,clear,low,541,527
TRIP-01363,2024-08-03,TRK-013,DRV-019,WH3,14,142.6,clear,high,282,444
TRIP-01364,2024-11-08,TRK-001,DRV-009,WH1,9,117.1,clear,medium,209,261
TRIP-01365,2024-07-31,TRK-004,DRV-008,WH1,24,297.1,clear,low,540,568
TRIP-01366,2024-12-28,TRK-007,DRV-011,WH2,6,52.4,rain,low,111,129
TRIP-01367,2024-08-09,TRK-013,DRV-025,WH3,13,84.3,clear,medium,209,265
TRIP-01368,2024-08-26,TRK-015,DRV-021,WH3,12,85.8,rain,low,202,231
TRIP-01369,2024-09-06,TRK-002,DRV-006,WH1,14,113.7,fog,low,250,309
TRIP-01370,2024-10-09,TRK-001,DRV-007,WH1,17,210.8,clear,low,383,391
TRIP-01371,2024-12-11,TRK-002,DRV-003,WH1,9,117.1,clear,medium,209,270
TRIP-01372,2024-07-21,TRK-006,DRV-017,WH2,7,65.8,fog,medium,135,189
TRIP-01373,2024-08-09,TRK-010,DRV-012,WH2,5,64.8,clear,low,116,125
TRIP-01374,2024-11-13,TRK-001,DRV-007,WH1,13,111.1,clear,medium,238,311
TRIP-01375,2024-07-13,TRK-003,DRV-006,WH1,23,188.4,clear,low,413,420
TRIP-01376,2024-07-04,TRK-001,DRV-007,WH1,23,284.3,clear,medium,517,591
TRIP-01377,2024-12-11,TRK-011,DRV-021,WH3,23,257.5,clear,medium,488,569
TRIP-01378,2024-09-14,TRK-004,DRV-007,WH1,9,77.3,rain,low,165,194
TRIP-01379,2024-12-07,TRK-012,DRV-025,WH3,9,122.8,clear,high,215,333
TRIP-01380,2024-08-12,TRK-014,DRV-025,WH3,19,128.8,clear,high,312,508
TRIP-01381,2024-12-14,TRK-002,DRV-005,WH1,22,270.3,rain,high,493,950
TRIP-01382,2024-10-06,TRK-008,DRV-012,WH2,20,248.6,rain,low,451,525
TRIP-01383,2024-10-29,TRK-007,DRV-010,WH2,15,141.4,clear,high,289,468
TRIP-01384,2024-12-11,TRK-004,DRV-003,WH1,13,144.6,clear,high,275,416
TRIP-01385,2024-10-27,TRK-009,DRV-017,WH2,5,44.5,clear,low,94,94
TRIP-01386,2024-12-21,TRK-008,DRV-015,WH2,5,69.1,clear,medium,120,147
TRIP-01387,2024-08-21,TRK-002,DRV-004,WH1,21,247.0,clear,high,458,752
TRIP-01388,2024-10-30,TRK-015,DRV-023,WH3,18,206.4,clear,medium,387,497
TRIP-01389,2024-08-27,TRK-008,DRV-014,WH2,8,73.6,clear,medium,152,195
TRIP-01390,2024-12-10,TRK-014,DRV-022,WH3,12,116.2,clear,low,235,228
TRIP-01391,2024-12-19,TRK-010,DRV-012,WH2,21,283.4,clear,medium,498,635
TRIP-01392,2024-12-28,TRK-004,DRV-001,WH1,10,115.5,clear,medium,216,275
TRIP-01393,2024-12-15,TRK-003,DRV-003,WH1,19,234.4,clear,medium,427,547
TRIP-01394,2024-09-23,TRK-002,DRV-007,WH1,14,97.4,clear,high,232,349
TRIP-01395,2024-12-07,TRK-004,DRV-006,WH1,23,295.7,snow,medium,530,947
TRIP-01396,2024-07-20,TRK-011,DRV-019,WH3,20,233.8,clear,low,435,448
TRIP-01397,2024-09-22,TRK-003,DRV-002,WH1,14,161.2,snow,low,302,433
TRIP-01398,2024-09-20,TRK-012,DRV-021,WH3,19,253.1,fog,low,447,577
TRIP-01399,2024-11-02,TRK-010,DRV-017,WH2,22,300.2,clear,low,525,521
TRIP-01400,2024-08-11,TRK-006,DRV-012,WH2,19,167.8,clear,low,354,361
TRIP-01401,2024-11-24,TRK-014,DRV-020,WH3,10,129.6,clear,medium,231,291
TRIP-01402,2024-12-20,TRK-007,DRV-011,WH2,22,197.0,snow,high,413,817
TRIP-01403,2024-10-09,TRK-001,DRV-003,WH1,8,104.0,clear,medium,185,223
TRIP-01404,2024-10-24,TRK-005,DRV-006,WH1,23,315.4,clear,low,551,523
TRIP-01405,2024-09-28,TRK-004,DRV-006,WH1,13,135.9,snow,high,265,608
TRIP-01406,2024-12-10,TRK-002,DRV-003,WH1,8,67.1,clear,low,145,144
TRIP-01407,2024-12-13,TRK-001,DRV-004,WH1,21,247.7,clear,medium,459,570
TRIP-01408,2024-07-08,TRK-003,DRV-008,WH1,24,190.9,rain,medium,424,626
TRIP-01409,2024-08-22,TRK-003,DRV-005,WH1,14,150.7,clear,high,290,412
TRIP-01410,2024-08-15,TRK-004,DRV-006,WH1,11,143.5,clear,low,256,266
TRIP-01411,2024-10-22,TRK-008,DRV-017,WH2,17,172.0,clear,low,341,317
TRIP-01412,2024-09-27,TRK-014,DRV-019,WH3,6,49.5,clear,low,108,110
TRIP-01413,2024-09-19,TRK-011,DRV-018,WH3,9,89.2,clear,high,178,264
TRIP-01414,2024-12-28,TRK-009,DRV-010,WH2,23,292.2,rain,medium,526,749
TRIP-01415,2024-10-16,TRK-008,DRV-016,WH2,12,85.5,rain,low,201,223
TRIP-01416,2024-11-06,TRK-008,DRV-013,WH2,21,217.2,clear,low,426,425
TRIP-01417,2024-11-11,TRK-006,DRV-015,WH2,18,187.2,fog,low,366,457
TRIP-01418,2024-07-23,TRK-001,DRV-004,WH1,9,107.2,clear,low,198,201
TRIP-01419,2024-07-23,TRK-012,DRV-019,WH3,20,231.7,clear,low,433,435
TRIP-01420,2024-08-12,TRK-010,DRV-011,WH2,17,102.6,clear,high,265,431
TRIP-01421,2024-12-07,TRK-008,DRV-011,WH2,6,41.0,clear,medium,99,119
TRIP-01422,2024-07-27,TRK-001,DRV-003,WH1,16,144.7,rain,low,302,379
TRIP-01423,2024-07-16,TRK-007,DRV-013,WH2,24,199.9,rain,low,434,501
TRIP-01424,2024-11-02,TRK-015,DRV-021,WH3,22,202.2,rain,medium,419,628
TRIP-01425,2024-11-01,TRK-010,DRV-012,WH2,14,87.4,clear,medium,221,290
TRIP-01426,2024-11-10,TRK-004,DRV-003,WH1,8,91.3,clear,low,172,154
TRIP-01427,2024-11-19,TRK-003,DRV-003,WH1,12,83.1,clear,low,199,206
TRIP-01428,2024-08-20,TRK-001,DRV-004,WH1,20,229.2,fog,medium,430,686
TRIP-01429,2024-12-13,TRK-002,DRV-007,WH1,8,71.0,rain,low,149,163
TRIP-01430,2024-08-28,TRK-010,DRV-014,WH2,9,101.7,clear,medium,192,230
TRIP-01431,2024-12-18,TRK-012,DRV-018,WH3,14,172.3,fog,medium,314,511
TRIP-01432,2024-07-19,TRK-007,DRV-011,WH2,14,154.4,clear,low,294,281
TRIP-01433,2024-07-24,TRK-011,DRV-024,WH3,17,144.3,rain,high,310,534
TRIP-01434,2024-09-23,TRK-006,DRV-011,WH2,9,76.3,clear,high,164,277
TRIP-01435,2024-11-26,TRK-010,DRV-011,WH2,13,178.2,clear,high,311,455
TRIP-01436,2024-10-06,TRK-008,DRV-017,WH2,8,62.5,clear,medium,140,180
TRIP-01437,2024-08-31,TRK-010,DRV-013,WH2,13,158.9,clear,low,290,310
TRIP-01438,2024-10-30,TRK-009,DRV-017,WH2,21,175.6,clear,medium,381,447
TRIP-01439,2024-10-27,TRK-009,DRV-017,WH2,14,183.7,clear,medium,326,458
TRIP-01440,2024-08-08,TRK-009,DRV-010,WH2,10,78.1,rain,low,175,184
TRIP-01441,2024-10-05,TRK-012,DRV-024,WH3,16,103.9,clear,medium,257,302
TRIP-01442,2024-12-02,TRK-012,DRV-020,WH3,13,184.3,snow,low,318,401
TRIP-01443,2024-08-11,TRK-004,DRV-008,WH1,20,250.2,clear,low,453,429
TRIP-01444,2024-09-19,TRK-009,DRV-012,WH2,20,164.3,rain,high,359,686
TRIP-01445,2024-11-05,TRK-007,DRV-013,WH2,7,42.2,clear,medium,109,135
TRIP-01446,2024-12-21,TRK-007,DRV-017,WH2,21,253.4,clear,high,465,729
TRIP-01447,2024-12-06,TRK-003,DRV-008,WH1,12,90.5,clear,low,207,212
TRIP-01448,2024-11-06,TRK-007,DRV-016,WH2,5,53.8,clear,low,104,108
TRIP-01449,2024-12-26,TRK-003,DRV-005,WH1,11,110.8,clear,medium,220,266
TRIP-01450,2024-09-29,TRK-012,DRV-022,WH3,10,56.5,rain,medium,152,228
TRIP-01451,2024-07-20,TRK-003,DRV-008,WH1,18,232.7,clear,low,416,446
TRIP-01452,2024-12-27,TRK-002,DRV-006,WH1,18,119.2,clear,high,292,452
TRIP-01453,2024-11-23,TRK-009,DRV-014,WH2,14,180.7,clear,medium,323,442
TRIP-01454,2024-09-24,TRK-012,DRV-020,WH3,5,33.2,rain,medium,81,113
TRIP-01455,2024-09-05,TRK-005,DRV-004,WH1,20,189.9,clear,medium,387,494
TRIP-01456,2024-07-28,TRK-003,DRV-009,WH1,14,130.6,clear,low,268,271
TRIP-01457,2024-10-30,TRK-006,DRV-017,WH2,6,65.1,clear,high,125,206
TRIP-01458,2024-10-27,TRK-013,DRV-019,WH3,8,93.1,clear,low,174,156
TRIP-01459,2024-07-19,TRK-007,DRV-015,WH2,17,153.4,clear,low,320,361
TRIP-01460,2024-12-09,TRK-003,DRV-006,WH1,19,150.8,clear,low,336,376
TRIP-01461,2024-09-22,TRK-008,DRV-017,WH2,10,67.4,clear,medium,164,205
TRIP-01462,2024-09-17,TRK-012,DRV-019,WH3,16,211.0,rain,medium,374,603
TRIP-01463,2024-09-14,TRK-005,DRV-009,WH1,18,107.3,clear,low,279,289
TRIP-01464,2024-09-08,TRK-011,DRV-022,WH3,21,259.5,clear,low,472,453
TRIP-01465,2024-10-06,TRK-004,DRV-002,WH1,16,182.0,clear,high,343,575
TRIP-01466,2024-11-23,TRK-004,DRV-007,WH1,15,198.8,clear,low,352,329
TRIP-01467,2024-10-28,TRK-006,DRV-014,WH2,22,232.0,clear,medium,451,578
TRIP-01468,2024-12-01,TRK-008,DRV-012,WH2,23,255.0,clear,high,485,833
TRIP-01469,2024-11-22,TRK-001,DRV-006,WH1,12,114.3,clear,low,233,241
TRIP-01470,2024-12-11,TRK-014,DRV-018,WH3,24,257.3,clear,low,497,496
TRIP-01471,2024-12-15,TRK-003,DRV-001,WH1,25,341.7,clear,medium,598,701
TRIP-01472,2024-08-06,TRK-011,DRV-018,WH3,10,79.2,clear,high,176,293
TRIP-01473,2024-11-14,TRK-002,DRV-002,WH1,23,294.2,clear,medium,528,699
TRIP-01474,2024-09-28,TRK-003,DRV-006,WH1,11,147.9,clear,low,260,279
TRIP-01475,2024-11-20,TRK-004,DRV-007,WH1,21,159.0,clear,low,362,387
TRIP-01476,2024-08-26,TRK-007,DRV-011,WH2,16,193.7,clear,low,355,345
TRIP-01477,2024-07-18,TRK-007,DRV-013,WH2,15,183.9,rain,medium,336,497
TRIP-01478,2024-07-14,TRK-002,DRV-008,WH1,24,271.8,clear,medium,513,648
TRIP-01479,2024-09-23,TRK-002,DRV-009,WH1,22,242.5,clear,medium,463,558
TRIP-01480,2024-11-11,TRK-014,DRV-018,WH3,10,99.3,rain,medium,198,285
TRIP-01481,2024-07-14,TRK-014,DRV-019,WH3,24,230.4,clear,low,467,476
TRIP-01482,2024-07-05,TRK-005,DRV-008,WH1,9,132.3,clear,low,225,232
TRIP-01483,2024-10-13,TRK-010,DRV-012,WH2,18,118.0,clear,medium,291,372
TRIP-01484,2024-09-10,TRK-015,DRV-022,WH3,22,249.7,clear,medium,470,557
TRIP-01485,2024-09-27,TRK-002,DRV-005,WH1,16,198.3,clear,high,360,577
TRIP-01486,2024-10-27,TRK-006,DRV-014,WH2,19,180.0,clear,medium,367,443
TRIP-01487,2024-08-25,TRK-015,DRV-024,WH3,23,225.5,clear,low,453,408
TRIP-01488,2024-11-26,TRK-002,DRV-004,WH1,20,245.0,rain,low,447,492
TRIP-01489,2024-10-04,TRK-012,DRV-022,WH3,13,123.5,clear,medium,252,309
TRIP-01490,2024-08-28,TRK-005,DRV-005,WH1,12,162.7,clear,low,285,333
TRIP-01491,2024-08-25,TRK-002,DRV-006,WH1,6,40.4,clear,medium,98,118
TRIP-01492,2024-10-12,TRK-013,DRV-025,WH3,13,135.3,clear,low,265,249
TRIP-01493,2024-12-21,TRK-009,DRV-014,WH2,22,155.8,fog,low,368,427
TRIP-01494,2024-07-11,TRK-011,DRV-018,WH3,11,120.3,clear,high,230,327
TRIP-01495,2024-10-25,TRK-006,DRV-014,WH2,10,99.2,clear,medium,198,274
TRIP-01496,2024-10-06,TRK-001,DRV-001,WH1,22,289.1,clear,low,513,530
TRIP-01497,2024-09-13,TRK-008,DRV-011,WH2,9,73.4,clear,low,161,155
TRIP-01498,2024-08-09,TRK-001,DRV-005,WH1,7,64.9,clear,high,134,210
