date,vehicle_id,odometer_km,engine_temp_avg_c,engine_temp_max_c,oil_pressure_psi,battery_voltage,brake_pad_wear_pct,tire_pressure_avg_psi,fuel_consumed_liters,idle_time_minutes
2024-10-14,TRK-001,237004.0,95.0,108.3,38.6,13.8,50.0,36.3,15.99,31
2024-10-15,TRK-001,237253.5,93.1,105.7,38.8,14.07,50.6,35.7,17.49,54
2024-10-16,TRK-001,237576.8,92.4,105.8,36.9,13.82,51.4,34.0,21.85,18
2024-10-17,TRK-001,237738.3,92.8,105.6,38.3,13.84,51.7,36.0,11.28,46
2024-10-18,TRK-001,237914.1,94.2,107.8,38.3,13.97,52.2,33.9,12.03,25
2024-10-19,TRK-001,237963.6,93.7,107.1,39.5,13.96,52.3,35.6,3.71,58
2024-10-20,TRK-001,238108.6,90.3,102.8,38.2,13.87,52.6,35.6,9.86,48
2024-10-21,TRK-001,238316.1,93.8,107.3,37.0,13.92,53.1,36.0,14.07,42
2024-10-22,TRK-001,238495.7,92.4,107.0,38.0,13.88,53.6,35.3,12.48,20
2024-10-23,TRK-001,238794.9,93.8,106.4,39.5,14.14,54.3,35.9,20.74,63
2024-10-24,TRK-001,239008.3,95.3,109.8,36.9,14.08,54.8,35.4,14.47,9
2024-10-25,TRK-001,239296.5,93.7,106.8,39.0,14.09,55.5,34.9,19.82,54
2024-10-26,TRK-001,239523.6,92.8,105.7,39.4,14.06,56.0,34.3,15.73,62
2024-10-27,TRK-001,239523.6,92.2,105.1,40.6,14.01,56.0,35.4,0.0,25
2024-10-28,TRK-001,239776.1,93.5,106.1,38.1,13.97,56.6,32.7,17.04,22
2024-10-29,TRK-001,240015.1,94.0,106.3,35.6,14.03,57.2,34.3,16.41,42
2024-10-30,TRK-001,240188.8,93.8,106.9,38.9,13.8,57.6,35.8,11.76,49
2024-10-31,TRK-001,240480.8,92.6,105.2,37.7,13.84,58.3,35.3,19.86,36
2024-11-01,TRK-001,240703.2,90.3,102.8,37.3,13.87,58.8,34.8,14.95,45
2024-11-02,TRK-001,240799.2,94.5,107.5,36.6,13.81,59.0,34.7,6.99,22
2024-11-03,TRK-001,240799.2,93.8,105.8,37.2,13.85,59.0,34.2,0.0,0
2024-11-04,TRK-001,241099.3,93.3,105.3,38.3,13.77,59.8,34.0,20.71,49
2024-11-05,TRK-001,241326.5,91.5,104.6,39.3,13.83,60.3,34.9,15.94,34
2024-11-06,TRK-001,241615.3,93.9,106.2,37.4,14.0,61.0,36.1,19.86,31
2024-11-07,TRK-001,241843.9,95.6,108.2,39.7,13.89,61.5,35.9,16.03,25
2024-11-08,TRK-001,242050.2,93.4,110.2,38.3,13.75,62.0,34.7,14.34,47
2024-11-09,TRK-001,242252.6,91.0,104.5,38.3,13.77,62.5,34.5,13.83,30
2024-11-10,TRK-001,242399.2,92.5,106.3,38.1,13.95,62.8,34.7,10.05,55
2024-11-11,TRK-001,242690.5,93.2,106.4,37.2,13.96,63.5,34.0,19.72,34
2024-11-12,TRK-001,242936.9,93.5,107.6,39.8,13.98,64.1,34.9,16.82,34
2024-11-13,TRK-001,243120.6,91.8,107.6,38.4,13.88,64.6,33.0,12.57,44
2024-11-14,TRK-001,243450.6,90.6,104.6,39.6,13.86,65.3,34.5,23.11,41
2024-11-15,TRK-001,243707.7,99.2,111.7,35.0,14.11,66.0,34.7,17.28,32
2024-11-16,TRK-001,243847.6,91.4,104.3,36.8,13.83,66.3,36.1,9.96,29
2024-11-17,TRK-001,243847.6,91.7,104.0,39.0,13.98,66.3,36.7,0.0,15
2024-11-18,TRK-001,244157.0,93.1,105.5,36.9,13.76,67.0,35.5,21.04,18
2024-11-19,TRK-001,244432.6,92.2,106.8,36.7,14.01,67.7,35.8,18.73,35
2024-11-20,TRK-001,244622.1,90.9,103.4,37.3,13.76,68.1,34.0,12.75,45
2024-11-21,TRK-001,244843.9,90.3,105.0,39.6,13.99,68.7,35.4,15.27,62
2024-11-22,TRK-001,245061.5,93.9,106.7,36.4,14.01,69.2,34.5,14.94,12
2024-11-23,TRK-001,245206.6,92.0,104.1,35.4,13.93,69.5,33.3,10.29,66
2024-11-24,TRK-001,245206.6,93.1,106.6,36.5,13.87,69.5,35.6,0.0,24
2024-11-25,TRK-001,245451.4,94.9,108.7,38.9,13.93,70.1,33.5,16.47,39
2024-11-26,TRK-001,245630.4,92.8,108.5,38.1,13.82,70.5,35.4,12.71,46
2024-11-27,TRK-001,245764.6,91.5,105.9,37.3,14.13,70.9,35.5,9.2,16
2024-11-28,TRK-001,246017.8,93.6,106.5,34.9,13.86,71.5,36.0,17.42,29
2024-11-29,TRK-001,246171.8,88.4,101.2,37.3,13.97,71.8,36.1,10.5,54
2024-11-30,TRK-001,246319.9,92.6,105.6,38.4,14.13,72.2,35.0,10.4,34
2024-12-01,TRK-001,246450.1,93.6,106.0,37.4,13.92,72.5,34.1,8.98,40
2024-12-02,TRK-001,246670.4,91.9,104.7,34.8,14.04,73.0,35.4,15.41,57
2024-12-03,TRK-001,246887.0,91.7,104.1,40.3,13.8,73.5,34.5,15.02,32
2024-12-04,TRK-001,247057.3,92.5,107.3,38.1,14.02,73.9,35.0,11.57,34
2024-12-05,TRK-001,247300.1,94.1,109.0,36.1,14.1,74.5,35.2,16.59,63
2024-12-06,TRK-001,247516.2,93.4,107.5,38.1,14.05,75.0,34.8,14.8,35
2024-12-07,TRK-001,247640.5,94.9,108.3,35.1,13.92,75.3,33.4,8.38,44
2024-12-08,TRK-001,247834.3,91.1,103.7,39.8,13.84,75.8,35.1,13.52,53
2024-12-09,TRK-001,247999.8,93.9,106.4,38.5,13.68,76.2,34.0,11.23,21
2024-12-10,TRK-001,248188.4,93.5,106.9,35.5,13.94,76.6,34.7,12.69,31
2024-12-11,TRK-001,248423.4,94.2,109.7,36.3,13.9,77.2,33.4,15.96,34
2024-12-12,TRK-001,248622.6,106.8,125.7,34.0,13.87,77.7,34.5,14.17,29
2024-12-13,TRK-001,248706.0,96.1,109.9,33.5,13.7,77.9,33.9,5.78,28
2024-12-14,TRK-001,248919.6,107.6,127.5,32.2,13.8,78.4,35.5,14.53,18
2024-12-15,TRK-001,249096.5,99.4,114.4,34.8,13.96,78.8,34.0,12.23,64
2024-12-16,TRK-001,249313.5,96.6,112.8,30.9,14.11,79.3,33.3,14.94,46
2024-12-17,TRK-001,249496.4,109.4,128.1,25.5,14.0,79.7,35.8,12.57,63
2024-12-18,TRK-001,249774.4,100.2,118.1,32.3,13.78,80.4,35.6,19.09,43
2024-12-19,TRK-001,249962.6,110.8,134.0,28.5,13.9,80.9,34.6,13.06,65
2024-12-20,TRK-001,250166.1,101.9,121.8,30.1,13.91,81.3,36.5,13.91,35
2024-12-21,TRK-001,250315.8,103.0,120.4,29.3,13.68,81.7,35.5,10.09,42
2024-12-22,TRK-001,250315.8,103.7,121.4,27.3,14.04,81.7,36.3,0.0,7
2024-12-23,TRK-001,250502.4,105.5,124.6,27.9,13.98,82.1,34.8,13.04,27
2024-12-24,TRK-001,250502.4,108.9,128.4,27.0,13.91,82.1,35.5,0.0,6
2024-12-25,TRK-001,250716.9,92.7,109.2,36.9,13.87,82.7,36.3,14.91,43
2024-12-26,TRK-001,250906.6,90.4,103.1,39.5,14.04,83.1,34.3,13.1,43
2024-12-27,TRK-001,251194.0,94.7,106.7,38.6,13.94,83.8,36.6,19.76,44
2024-12-28,TRK-001,251194.0,92.3,104.8,35.4,14.03,83.8,35.3,0.0,3
2024-12-29,TRK-001,251318.5,91.5,105.1,39.4,14.18,84.1,35.2,8.97,42
2024-12-30,TRK-001,251650.1,93.0,105.4,36.6,13.77,84.9,35.8,22.39,56
2024-01-01,TRK-002,39118.9,92.2,105.7,42.2,13.79,34.5,33.2,10.84,36
2024-01-02,TRK-002,39231.0,90.8,105.6,40.0,14.1,34.8,34.7,9.62,36
2024-01-03,TRK-002,39382.8,87.2,100.1,41.2,13.94,35.1,34.8,13.15,38
2024-01-04,TRK-002,39490.8,86.1,101.6,38.8,13.74,35.4,34.4,9.22,40
2024-01-05,TRK-002,39641.2,89.6,104.3,44.8,13.83,35.8,33.4,12.86,33
2024-01-06,TRK-002,39736.9,87.6,101.5,44.4,14.04,36.0,35.2,8.42,30
2024-01-07,TRK-002,39820.5,87.5,100.3,41.1,14.0,36.2,34.3,7.06,22
2024-01-08,TRK-002,39981.5,91.2,104.2,44.5,13.85,36.6,35.4,13.49,37
2024-01-09,TRK-002,40144.1,87.5,100.5,41.2,13.84,37.0,37.4,13.63,45
2024-01-10,TRK-002,40267.4,88.2,100.4,44.1,13.8,37.2,34.5,10.61,41
2024-01-11,TRK-002,40402.9,86.5,99.5,41.8,14.05,37.6,36.0,11.8,41
2024-01-12,TRK-002,40562.6,91.0,104.6,42.1,13.89,38.0,37.0,13.54,20
2024-01-13,TRK-002,40686.9,89.7,102.1,39.2,13.92,38.2,34.5,10.84,35
2024-01-14,TRK-002,40751.3,86.8,102.5,41.1,13.83,38.4,32.4,5.81,33
2024-01-15,TRK-002,40873.0,88.8,101.2,41.5,13.81,38.7,35.9,10.36,39
2024-01-16,TRK-002,41023.4,86.7,99.1,40.7,13.92,39.0,34.6,12.57,37
2024-01-17,TRK-002,41116.0,89.0,102.8,41.8,13.92,39.3,34.7,8.04,39
2024-01-18,TRK-002,41116.0,90.7,103.3,43.3,13.86,39.3,32.7,0.0,5
2024-01-19,TRK-002,41264.4,89.6,102.7,40.0,14.04,39.6,33.7,12.61,53
2024-01-20,TRK-002,41370.0,88.8,101.9,41.1,13.86,39.9,36.1,8.82,39
2024-01-21,TRK-002,41401.0,86.1,101.0,40.5,14.03,39.9,34.5,3.06,42
2024-01-22,TRK-002,41520.5,89.5,106.0,43.1,13.63,40.2,35.5,10.34,61
2024-01-23,TRK-002,41708.9,87.0,102.1,37.6,13.84,40.7,36.0,16.17,42
2024-01-24,TRK-002,41920.5,91.4,103.7,42.3,13.8,41.2,35.0,17.77,58
2024-01-25,TRK-002,42084.9,91.7,108.1,42.2,14.0,41.6,34.8,13.86,29
2024-01-26,TRK-002,42240.8,92.9,105.1,38.7,13.9,41.9,35.6,13.03,20
2024-01-27,TRK-002,42240.8,90.2,102.3,44.3,13.97,41.9,32.7,0.0,7
2024-01-28,TRK-002,42240.8,89.2,101.7,42.8,13.93,41.9,35.8,0.0,24
2024-01-29,TRK-002,42390.2,90.2,103.5,40.5,13.81,42.3,34.4,12.66,12
2024-01-30,TRK-002,42596.2,86.9,100.5,41.4,13.74,42.8,34.4,17.66,32
2024-01-31,TRK-002,42596.2,91.0,106.4,42.9,13.89,42.8,35.9,0.0,17
2024-02-01,TRK-002,42710.0,90.5,103.8,41.8,13.87,43.1,34.3,10.3,38
2024-02-02,TRK-002,42880.1,90.1,102.5,40.2,13.7,43.5,35.5,14.57,28
2024-02-03,TRK-002,42928.3,88.4,101.0,43.0,14.01,43.6,33.8,4.81,39
2024-02-04,TRK-002,43049.1,90.1,103.2,40.6,13.73,43.9,34.3,10.11,39
2024-02-05,TRK-002,43207.4,89.3,102.1,40.8,13.94,44.2,34.9,13.39,35
2024-02-06,TRK-002,43342.9,88.1,101.4,42.7,13.83,44.6,34.7,11.52,44
2024-02-07,TRK-002,43492.5,89.5,105.4,41.3,13.65,44.9,35.1,12.61,28
2024-02-08,TRK-002,43633.2,89.4,102.2,43.0,13.99,45.3,35.7,11.89,28
2024-02-09,TRK-002,43741.6,90.2,102.5,41.2,13.91,45.5,35.1,9.51,37
2024-02-10,TRK-002,43832.0,88.3,103.6,39.4,13.93,45.7,35.1,7.88,70
2024-02-11,TRK-002,43928.7,90.2,102.8,43.0,14.03,46.0,35.8,8.28,43
2024-02-12,TRK-002,44075.8,89.2,102.5,39.3,14.0,46.3,35.9,12.67,34
2024-02-13,TRK-002,44075.8,89.6,102.1,41.3,13.73,46.3,33.8,0.0,0
2024-02-14,TRK-002,44221.1,90.6,103.6,39.7,13.9,46.7,35.2,12.73,62
2024-02-15,TRK-002,44346.1,89.8,106.0,42.0,14.03,47.0,33.9,10.76,26
2024-02-16,TRK-002,44519.5,86.2,99.3,41.3,13.9,47.4,34.8,15.01,32
2024-02-17,TRK-002,44519.5,87.7,101.5,42.0,13.94,47.4,35.2,0.0,3
2024-02-18,TRK-002,44559.9,86.5,99.3,43.3,14.0,47.5,34.9,3.59,53
2024-02-19,TRK-002,44708.0,92.2,104.2,41.6,13.9,47.8,35.3,12.67,50
2024-02-20,TRK-002,44862.0,88.0,101.9,39.3,13.84,48.2,34.5,13.26,27
2024-02-21,TRK-002,44950.4,89.7,101.8,38.7,13.75,48.4,33.1,7.43,33
2024-02-22,TRK-002,45065.9,88.1,100.7,40.7,13.93,48.7,34.2,9.82,31
2024-02-23,TRK-002,45229.4,88.2,100.8,41.6,13.87,49.1,35.0,13.69,41
2024-02-24,TRK-002,45281.9,86.6,100.1,42.6,13.63,49.2,35.4,4.58,25
2024-02-25,TRK-002,45382.4,90.2,102.4,39.9,13.95,49.4,34.2,8.88,13
2024-02-26,TRK-002,45382.4,88.7,101.4,41.8,13.97,49.4,34.9,0.0,0
2024-02-27,TRK-002,45525.8,89.2,102.1,40.3,14.04,49.8,33.9,12.42,45
2024-02-28,TRK-002,45630.9,87.1,101.1,39.3,14.06,50.0,35.3,8.93,55
2024-02-29,TRK-002,45756.1,87.8,101.3,42.6,13.74,50.3,36.4,10.87,32
2024-03-01,TRK-002,45945.9,88.7,102.8,40.8,14.0,50.8,34.0,15.87,30
2024-03-02,TRK-002,46002.5,88.6,101.0,40.6,13.81,50.9,35.0,4.86,28
2024-03-03,TRK-002,46103.2,87.6,104.0,42.6,13.91,51.1,36.4,8.59,32
2024-03-04,TRK-002,46213.1,86.6,99.0,40.2,14.04,51.4,35.9,9.77,35
2024-03-05,TRK-002,46353.4,90.2,107.4,41.6,13.89,51.7,34.5,11.97,34
2024-03-06,TRK-002,46520.3,89.9,103.7,40.1,13.67,52.1,34.6,14.47,48
2024-03-07,TRK-002,46654.5,90.7,106.2,41.0,13.83,52.5,34.5,11.48,56
2024-03-08,TRK-002,46818.0,87.8,101.3,39.2,13.93,52.8,35.9,14.22,37
2024-03-09,TRK-002,46869.5,84.8,98.3,41.3,14.01,53.0,34.1,4.7,36
2024-03-10,TRK-002,46979.7,89.7,104.4,39.6,13.92,53.2,35.6,9.54,49
2024-03-11,TRK-002,47065.3,90.3,103.3,40.4,13.92,53.4,35.9,7.79,59
2024-03-12,TRK-002,47197.0,90.4,104.7,42.0,13.95,53.7,34.7,11.18,26
2024-03-13,TRK-002,47304.6,89.8,103.4,42.1,13.67,54.0,35.4,9.2,37
2024-03-14,TRK-002,47451.0,90.2,105.6,40.4,13.94,54.4,35.3,13.01,56
2024-03-15,TRK-002,47642.3,86.6,99.2,41.3,13.91,54.8,33.9,16.39,59
2024-03-16,TRK-002,47822.3,87.2,100.1,41.5,13.65,55.2,35.5,15.78,27
2024-03-17,TRK-002,47916.1,86.2,99.7,42.0,13.88,55.5,35.0,8.29,26
2024-03-18,TRK-002,47916.1,85.6,99.2,40.8,14.1,55.5,35.3,0.0,6
2024-03-19,TRK-002,48137.1,89.6,101.8,41.1,13.71,56.0,34.3,18.7,29
2024-03-20,TRK-002,48250.6,89.3,102.5,41.1,13.83,56.3,34.6,9.66,37
2024-03-21,TRK-002,48449.1,91.9,105.4,39.5,13.77,56.7,34.8,16.63,33
2024-03-22,TRK-002,48644.8,90.3,107.4,42.4,13.73,57.2,34.0,16.64,51
2024-03-23,TRK-002,48752.3,88.9,103.1,42.5,14.16,57.5,34.3,9.03,54
2024-03-24,TRK-002,48828.6,89.6,102.0,40.2,13.92,57.6,35.4,6.77,41
2024-03-25,TRK-002,48957.5,91.3,104.7,41.6,14.0,57.9,35.2,10.9,27
2024-03-26,TRK-002,49108.4,89.5,102.7,39.5,14.03,58.3,35.5,13.19,36
2024-03-27,TRK-002,49250.2,88.6,101.2,39.5,13.89,58.6,34.7,11.98,59
2024-03-28,TRK-002,49436.8,88.6,101.3,42.4,13.91,59.1,36.0,15.99,58
2024-03-29,TRK-002,49552.6,87.0,100.5,42.6,13.99,59.4,35.6,9.71,29
2024-03-30,TRK-002,49675.3,90.4,104.9,41.1,13.93,59.6,34.7,10.31,41
2024-03-31,TRK-002,49733.4,87.2,103.1,40.3,14.07,59.8,34.0,5.18,48
2024-04-01,TRK-002,49870.5,86.0,98.2,40.5,13.78,60.1,34.5,11.81,41
2024-04-02,TRK-002,50069.0,90.6,107.3,43.5,13.82,60.6,35.1,16.65,39
2024-04-03,TRK-002,50212.1,89.5,104.5,42.4,13.9,60.9,35.6,12.07,42
2024-04-04,TRK-002,50281.8,88.2,102.6,40.1,13.9,61.1,33.0,5.91,42
2024-04-05,TRK-002,50405.9,89.1,104.4,41.2,13.96,61.4,34.8,10.52,49
2024-04-06,TRK-002,50473.0,87.9,100.7,40.9,14.08,61.5,34.5,5.78,36
2024-04-07,TRK-002,50552.4,89.5,102.4,43.7,13.86,61.7,35.3,6.95,30
2024-04-08,TRK-002,50552.4,88.9,101.1,39.6,13.74,61.7,36.7,0.0,19
2024-04-09,TRK-002,50621.2,88.2,101.2,42.7,13.71,61.9,32.3,5.83,23
2024-04-10,TRK-002,50744.5,86.5,100.6,40.0,13.92,62.2,34.8,10.96,39
2024-04-11,TRK-002,50881.1,88.2,101.2,42.3,13.68,62.5,35.0,12.13,31
2024-04-12,TRK-002,51089.3,92.7,104.7,39.5,13.86,63.0,37.3,17.45,17
2024-04-13,TRK-002,51177.8,89.0,101.9,38.9,14.06,63.2,34.5,8.0,21
2024-04-14,TRK-002,51254.7,91.4,104.4,41.6,14.06,63.4,36.0,6.72,28
2024-04-15,TRK-002,51404.8,92.5,104.9,41.8,13.89,63.8,36.0,12.59,23
2024-04-16,TRK-002,51601.6,90.0,103.7,40.1,13.87,64.2,33.0,16.55,46
2024-04-17,TRK-002,51770.6,88.6,104.2,41.1,13.96,64.6,35.3,14.53,51
2024-04-18,TRK-002,51865.3,87.1,100.1,41.0,13.66,64.9,34.1,8.42,8
2024-04-19,TRK-002,52047.1,90.6,102.9,40.0,13.92,65.3,34.6,15.75,46
2024-04-20,TRK-002,52122.3,91.0,105.0,40.5,13.86,65.5,34.5,6.59,69
2024-04-21,TRK-002,52122.3,87.5,101.2,40.0,13.85,65.5,33.8,0.0,16
2024-04-22,TRK-002,52276.5,88.9,101.0,39.5,13.79,65.8,36.4,12.89,39
2024-04-23,TRK-002,52385.4,90.9,103.0,41.3,13.86,66.1,35.0,9.56,23
2024-04-24,TRK-002,52560.1,88.1,102.1,40.5,13.69,66.5,35.8,14.99,60
2024-04-25,TRK-002,52720.0,88.0,100.6,38.8,13.96,66.9,33.1,13.7,41
2024-04-26,TRK-002,52875.1,92.7,107.1,38.4,13.89,67.3,35.0,13.39,26
2024-04-27,TRK-002,52967.6,90.2,103.4,41.4,13.86,67.5,35.5,7.83,26
2024-04-28,TRK-002,53106.5,90.6,103.2,43.5,13.6,67.8,35.1,11.62,27
2024-04-29,TRK-002,53216.6,89.3,105.0,42.5,13.98,68.1,32.9,9.29,27
2024-04-30,TRK-002,53374.9,90.8,103.1,40.5,13.83,68.5,35.5,13.65,43
2024-05-01,TRK-002,53530.1,88.2,102.0,42.3,13.74,68.8,34.2,13.36,51
2024-05-02,TRK-002,53717.3,91.2,103.3,41.6,13.8,69.3,34.5,16.03,32
2024-05-03,TRK-002,53840.8,89.0,102.1,39.6,13.6,69.6,35.2,10.4,11
2024-05-04,TRK-002,53840.8,89.0,103.0,41.4,13.64,69.6,34.7,0.0,24
2024-05-05,TRK-002,53891.8,87.3,100.1,41.6,13.8,69.7,35.1,4.96,7
2024-05-06,TRK-002,54068.4,89.9,104.8,40.4,13.72,70.1,35.3,14.8,55
2024-05-07,TRK-002,54185.2,89.2,102.1,41.8,14.08,70.4,34.6,10.2,42
2024-05-08,TRK-002,54185.2,89.2,103.2,40.3,13.84,70.4,35.9,0.0,0
2024-05-09,TRK-002,54367.9,92.0,106.1,42.3,14.04,70.8,34.5,15.56,44
2024-05-10,TRK-002,54476.2,89.8,103.6,43.7,14.05,71.1,35.6,9.28,44
2024-05-11,TRK-002,54511.4,90.8,103.8,39.4,13.93,71.2,34.2,2.95,16
2024-05-12,TRK-002,54576.4,88.5,101.7,41.1,14.09,71.3,33.9,5.6,26
2024-05-13,TRK-002,54695.6,90.8,105.3,38.1,13.76,71.6,34.1,10.56,44
2024-05-14,TRK-002,54856.2,88.6,101.5,41.5,13.81,72.0,35.0,13.45,43
2024-05-15,TRK-002,54982.3,87.6,100.2,40.8,13.79,72.3,34.6,10.64,25
2024-05-16,TRK-002,55170.0,87.1,101.7,43.8,13.95,72.7,35.9,16.03,36
2024-05-17,TRK-002,55330.8,87.7,100.2,42.1,13.82,73.1,35.2,13.49,49
2024-05-18,TRK-002,55355.6,86.0,98.2,42.6,13.81,73.2,35.1,2.42,50
2024-05-19,TRK-002,55355.6,89.8,103.3,40.8,14.07,73.2,35.8,0.0,0
2024-05-20,TRK-002,55355.6,91.4,104.7,39.1,13.93,73.2,34.7,0.0,0
2024-05-21,TRK-002,55471.8,89.5,103.7,42.2,13.83,73.4,35.8,10.27,38
2024-05-22,TRK-002,55600.5,87.8,101.9,40.7,13.84,73.8,34.6,10.83,29
2024-05-23,TRK-002,55707.9,92.0,105.8,40.3,14.0,74.0,35.2,8.95,49
2024-05-24,TRK-002,55909.3,88.4,102.9,40.0,13.97,74.5,36.2,16.86,29
2024-05-25,TRK-002,55988.7,89.4,103.7,40.7,14.05,74.7,35.4,6.7,51
2024-05-26,TRK-002,56031.2,92.1,106.1,40.0,13.82,74.8,34.2,4.05,38
2024-05-27,TRK-002,56222.0,88.3,105.4,41.1,13.86,75.2,36.0,15.9,37
2024-05-28,TRK-002,56420.0,88.5,101.2,42.0,13.83,75.7,33.8,16.75,20
2024-05-29,TRK-002,56515.6,88.3,105.5,41.6,14.0,75.9,34.4,8.18,21
2024-05-30,TRK-002,56660.2,89.4,102.1,44.9,13.83,76.3,36.6,12.14,75
2024-05-31,TRK-002,56753.5,88.8,101.9,40.7,13.98,76.5,35.0,8.06,68
2024-06-01,TRK-002,56753.5,87.9,101.1,40.7,13.79,76.5,36.9,0.0,16
2024-06-02,TRK-002,56753.5,90.3,103.8,40.8,13.82,76.5,36.5,0.0,6
2024-06-03,TRK-002,56859.0,90.7,104.0,39.8,13.92,76.8,33.9,9.16,48
2024-06-04,TRK-002,57031.2,89.5,102.8,40.7,13.83,77.2,36.3,14.77,47
2024-06-05,TRK-002,57155.3,86.6,99.1,39.3,13.75,77.5,34.7,10.51,31
2024-06-06,TRK-002,57304.1,88.4,101.4,39.7,13.73,77.8,35.6,12.64,36
2024-06-07,TRK-002,57446.0,91.6,104.6,41.7,13.97,78.2,35.5,12.01,49
2024-06-08,TRK-002,57601.8,91.0,104.0,42.1,13.91,78.5,35.9,12.99,34
2024-06-09,TRK-002,57656.3,89.2,104.0,41.1,14.14,78.7,34.9,4.7,25
2024-06-10,TRK-002,57810.3,90.7,104.0,39.9,13.9,79.0,33.8,13.05,45
2024-06-11,TRK-002,57856.4,89.4,105.0,40.3,13.95,79.1,36.8,3.9,26
2024-06-12,TRK-002,57993.7,88.5,102.8,40.3,13.94,79.5,33.7,11.71,48
2024-06-13,TRK-002,58163.4,87.6,101.5,41.4,14.02,79.9,34.8,14.34,26
2024-06-14,TRK-002,58308.7,87.6,101.0,41.9,13.9,80.2,32.9,12.12,55
2024-06-15,TRK-002,58426.9,89.1,104.9,40.6,14.04,80.5,34.9,10.45,44
2024-06-16,TRK-002,58440.0,88.9,101.4,40.7,13.85,80.5,34.9,1.15,20
2024-06-17,TRK-002,58583.1,89.0,104.6,44.0,14.12,80.9,34.3,11.97,43
2024-06-18,TRK-002,58719.6,86.6,99.4,40.0,13.98,81.2,36.3,11.67,11
2024-06-19,TRK-002,58853.1,89.8,103.9,40.5,14.0,81.5,34.2,11.14,19
2024-06-20,TRK-002,58995.9,89.6,103.5,41.1,14.0,81.8,35.8,12.25,21
2024-06-21,TRK-002,59142.4,91.6,106.2,39.9,13.84,82.2,34.2,12.3,60
2024-06-22,TRK-002,59142.4,90.3,106.2,40.8,14.04,82.2,35.5,0.0,0
2024-06-23,TRK-002,59142.4,89.7,105.9,41.6,13.91,82.2,33.8,0.0,3
2024-06-24,TRK-002,59324.8,92.9,105.2,42.2,14.01,82.6,35.1,15.4,26
2024-06-25,TRK-002,59426.2,88.1,100.3,37.4,13.86,82.9,34.5,8.46,56
2024-06-26,TRK-002,59531.3,89.6,102.3,40.2,13.78,83.1,33.8,9.04,52
2024-06-27,TRK-002,59690.4,87.9,100.6,42.7,13.97,83.5,35.2,13.44,29
2024-06-28,TRK-002,59810.6,91.8,106.0,41.3,13.98,83.8,34.3,10.25,36
2024-06-29,TRK-002,59882.1,87.7,100.3,42.7,13.82,84.0,34.6,6.51,18
2024-06-30,TRK-002,59882.1,90.2,102.7,42.3,13.84,84.0,34.0,0.0,0
2024-07-01,TRK-002,60069.4,86.2,100.3,41.2,14.0,84.4,34.6,15.77,52
2024-07-02,TRK-002,60267.3,89.7,102.6,41.8,14.07,84.9,35.4,16.67,41
2024-07-03,TRK-002,60396.1,87.6,101.2,40.9,13.87,85.2,36.9,11.12,45
2024-07-04,TRK-002,60541.0,91.2,103.5,42.4,13.73,85.5,35.5,12.11,28
2024-07-05,TRK-002,60645.7,90.5,103.3,42.4,13.85,85.8,35.4,9.34,43
2024-07-06,TRK-002,60735.8,87.0,99.9,40.7,14.03,86.0,35.0,7.63,24
2024-07-07,TRK-002,60841.0,88.6,101.3,40.5,14.0,86.2,35.2,9.18,28
2024-07-08,TRK-002,61034.5,89.1,103.6,39.6,13.65,86.7,33.7,16.68,40
2024-07-09,TRK-002,61244.4,89.7,102.2,39.7,13.78,87.2,35.1,18.24,52
2024-07-10,TRK-002,61244.4,89.5,101.7,44.3,13.65,87.2,35.6,0.0,14
2024-07-11,TRK-002,61399.2,92.1,105.0,38.7,13.91,87.6,34.4,12.97,19
2024-07-12,TRK-002,61567.4,87.2,99.4,42.4,13.96,88.0,34.3,14.65,48
2024-07-13,TRK-002,61567.4,88.3,100.4,41.0,13.99,88.0,35.1,0.0,13
2024-07-14,TRK-002,61652.0,89.9,104.7,40.9,13.81,88.2,34.8,7.96,21
2024-07-15,TRK-002,61797.2,87.2,99.6,41.7,14.02,88.5,35.5,12.2,51
2024-07-16,TRK-002,62011.7,88.1,103.2,43.2,13.95,89.0,35.4,17.94,27
2024-07-17,TRK-002,62156.0,86.4,99.9,40.0,13.67,89.4,35.4,12.12,42
2024-07-18,TRK-002,62262.1,87.5,100.2,42.0,13.9,89.6,34.9,8.96,53
2024-07-19,TRK-002,62346.3,87.2,99.3,41.2,13.93,89.8,35.3,7.3,37
2024-07-20,TRK-002,62388.4,88.9,101.1,41.8,13.71,89.9,35.2,3.52,53
2024-07-21,TRK-002,62523.6,92.5,105.3,38.5,13.93,90.2,35.1,11.46,39
2024-07-22,TRK-002,62671.1,88.1,103.2,38.4,13.82,90.6,33.7,12.34,33
2024-07-23,TRK-002,62825.9,89.5,102.7,42.1,13.83,91.0,35.1,13.18,55
2024-07-24,TRK-002,62978.7,89.4,101.5,41.5,13.92,91.3,34.1,13.16,39
2024-07-25,TRK-002,63198.0,88.7,104.1,41.8,13.9,91.8,33.9,18.58,60
2024-07-26,TRK-002,63298.8,88.6,101.8,40.6,13.89,92.1,35.6,8.51,38
2024-07-27,TRK-002,63298.8,90.2,103.1,41.9,13.86,92.1,35.1,0.0,12
2024-07-28,TRK-002,63328.1,89.3,102.5,41.6,13.99,92.2,34.4,2.67,46
2024-07-29,TRK-002,63459.4,91.0,105.1,41.2,13.92,92.5,35.7,11.43,44
