trip_id,driver_id,vehicle_id,date,distance_km,fuel_used_liters,harsh_braking_events,harsh_acceleration_events,avg_speed_kmph,idle_time_minutes
TRIP-01235,DRV-023,TRK-012,2024-10-04,39.5,4.02,0,0,63.0,29
TRIP-01236,DRV-020,TRK-014,2024-08-31,153.0,15.16,2,2,48.6,21
TRIP-01237,DRV-015,TRK-010,2024-09-30,50.6,3.45,0,1,59.1,18
TRIP-01238,DRV-006,TRK-001,2024-08-16,125.3,8.2,2,0,57.7,8
TRIP-01239,DRV-023,TRK-014,2024-03-27,200.6,14.14,3,2,53.2,13
TRIP-01240,DRV-007,TRK-003,2024-08-08,68.0,6.85,0,1,57.2,18
TRIP-01241,DRV-003,TRK-002,2024-10-18,115.7,9.47,2,3,77.4,36
TRIP-01242,DRV-023,TRK-014,2024-08-20,110.8,8.01,0,2,55.0,28
TRIP-01243,DRV-009,TRK-005,2024-03-07,201.1,16.42,6,8,66.0,30
TRIP-01244,DRV-011,TRK-009,2024-02-22,124.4,12.18,4,3,76.3,21
TRIP-01245,DRV-006,TRK-003,2024-02-09,139.5,14.21,2,3,69.4,35
TRIP-01246,DRV-021,TRK-012,2024-04-07,105.8,11.52,2,1,62.3,31
TRIP-01247,DRV-008,TRK-003,2024-06-23,21.0,2.28,0,0,59.2,33
TRIP-01248,DRV-019,TRK-012,2024-03-07,52.5,6.13,1,1,54.6,11
TRIP-01249,DRV-014,TRK-008,2024-05-04,146.3,12.99,4,4,59.3,32
TRIP-01250,DRV-017,TRK-010,2024-10-31,99.4,6.9,6,4,66.4,33
TRIP-01251,DRV-013,TRK-008,2024-03-28,195.9,20.04,4,3,57.9,29
TRIP-01252,DRV-020,TRK-014,2024-09-02,22.8,1.85,0,1,61.1,27
TRIP-01253,DRV-002,TRK-003,2024-03-24,130.9,13.85,2,4,61.8,8
TRIP-01254,DRV-001,TRK-003,2024-06-26,157.0,18.07,4,2,68.6,0
TRIP-01255,DRV-005,TRK-003,2024-12-02,106.0,11.13,6,0,52.3,20
TRIP-01256,DRV-024,TRK-014,2024-07-19,121.5,10.86,1,3,55.2,22
TRIP-01257,DRV-016,TRK-010,2024-02-10,149.9,9.19,1,2,60.2,12
TRIP-01258,DRV-021,TRK-014,2024-04-08,118.0,9.19,2,1,62.7,24
TRIP-01259,DRV-012,TRK-006,2024-02-21,113.9,12.63,11,1,64.0,20
TRIP-01260,DRV-006,TRK-003,2024-09-14,175.3,18.14,4,3,66.5,34
TRIP-01261,DRV-006,TRK-005,2024-05-08,234.0,17.44,3,4,69.4,11
TRIP-01262,DRV-021,TRK-014,2024-09-10,57.0,4.61,1,2,60.3,23
TRIP-01263,DRV-003,TRK-002,2024-10-02,177.0,15.12,3,4,70.3,13
TRIP-01264,DRV-008,TRK-005,2024-05-30,197.5,15.81,9,2,70.1,23
TRIP-01265,DRV-025,TRK-012,2024-08-01,121.0,13.93,4,4,62.7,8
TRIP-01266,DRV-025,TRK-013,2024-04-19,76.1,5.7,3,2,59.1,21
TRIP-01267,DRV-022,TRK-011,2024-06-03,116.3,10.03,5,2,47.6,44
TRIP-01268,DRV-008,TRK-005,2024-09-28,59.8,4.94,6,0,68.8,8
TRIP-01269,DRV-001,TRK-003,2024-04-17,186.3,20.84,3,7,65.5,24
TRIP-01270,DRV-002,TRK-003,2024-08-25,180.5,18.79,4,2,58.8,30
TRIP-01271,DRV-024,TRK-012,2024-12-06,79.4,8.77,2,0,49.0,17
TRIP-01272,DRV-009,TRK-005,2024-02-23,168.2,14.0,4,4,57.7,26
TRIP-01273,DRV-008,TRK-003,2024-10-20,154.2,16.65,7,7,64.5,30
TRIP-01274,DRV-013,TRK-010,2024-05-12,144.6,10.19,9,3,47.3,29
TRIP-01275,DRV-013,TRK-006,2024-03-11,123.4,16.34,6,3,71.2,38
TRIP-01276,DRV-015,TRK-006,2024-10-24,63.2,6.96,2,2,74.5,12
TRIP-01277,DRV-010,TRK-009,2024-07-01,41.3,3.87,1,2,65.9,20
TRIP-01278,DRV-010,TRK-010,2024-10-26,129.5,7.69,0,4,59.8,24
TRIP-01279,DRV-014,TRK-010,2024-04-13,141.8,10.05,6,4,69.6,32
TRIP-01280,DRV-025,TRK-012,2024-07-04,157.5,17.83,3,5,60.5,14
TRIP-01281,DRV-025,TRK-014,2024-05-12,39.3,3.49,0,0,48.1,7
TRIP-01282,DRV-022,TRK-014,2024-06-12,76.0,6.38,3,1,57.0,27
TRIP-01283,DRV-009,TRK-003,2024-03-25,83.5,9.28,3,4,55.4,26
TRIP-01284,DRV-001,TRK-003,2024-05-28,134.4,15.12,3,1,55.9,14
TRIP-01285,DRV-002,TRK-003,2024-11-14,114.9,11.9,4,1,54.2,36
TRIP-01286,DRV-024,TRK-013,2024-08-15,164.7,13.17,3,6,66.4,39
TRIP-01287,DRV-003,TRK-004,2024-07-18,78.1,5.74,2,1,62.2,32
TRIP-01288,DRV-005,TRK-003,2024-10-19,119.5,12.69,0,5,57.6,9
TRIP-01289,DRV-023,TRK-014,2024-12-13,74.6,5.75,0,1,53.2,43
TRIP-01290,DRV-024,TRK-014,2024-05-06,203.0,17.83,4,5,60.1,7
TRIP-01291,DRV-023,TRK-012,2024-06-29,104.1,10.24,0,0,50.6,21
TRIP-01292,DRV-001,TRK-004,2024-12-09,142.0,9.6,5,1,69.7,31
TRIP-01293,DRV-007,TRK-005,2024-10-21,95.4,7.39,6,2,74.9,24
TRIP-01294,DRV-018,TRK-014,2024-02-07,152.0,11.92,4,3,52.9,22
TRIP-01295,DRV-013,TRK-008,2024-05-11,162.0,15.38,7,1,68.4,18
TRIP-01296,DRV-006,TRK-002,2024-03-26,144.3,10.99,2,2,68.4,20
TRIP-01297,DRV-022,TRK-014,2024-08-20,170.3,14.24,3,6,42.5,33
TRIP-01298,DRV-019,TRK-014,2024-02-05,18.0,1.55,0,0,55.7,25
TRIP-01299,DRV-016,TRK-008,2024-10-29,144.1,11.23,2,3,51.7,13
TRIP-01300,DRV-025,TRK-014,2024-09-03,169.8,13.76,4,6,57.8,23
TRIP-01301,DRV-014,TRK-008,2024-07-06,160.6,12.96,4,7,64.8,30
TRIP-01302,DRV-011,TRK-009,2024-12-09,188.6,19.01,0,3,78.0,16
TRIP-01303,DRV-020,TRK-014,2024-07-09,64.8,5.54,2,1,55.9,31
TRIP-01304,DRV-019,TRK-012,2024-06-18,77.4,8.82,0,1,57.3,13
TRIP-01305,DRV-007,TRK-003,2024-11-25,99.8,9.96,2,5,62.9,22
TRIP-01306,DRV-006,TRK-005,2024-12-18,127.9,9.18,0,1,66.8,11
TRIP-01307,DRV-023,TRK-014,2024-10-14,142.5,10.47,3,1,55.2,18
TRIP-01308,DRV-009,TRK-003,2024-01-23,18.0,1.95,0,3,62.2,20
TRIP-01309,DRV-023,TRK-011,2024-02-26,110.2,8.17,1,0,72.1,17
TRIP-01310,DRV-003,TRK-004,2024-08-25,274.1,18.95,9,3,71.7,17
TRIP-01311,DRV-021,TRK-014,2024-03-19,82.2,6.18,2,2,62.8,22
TRIP-01312,DRV-016,TRK-008,2024-10-24,114.5,8.51,2,5,66.5,29
TRIP-01313,DRV-010,TRK-010,2024-05-12,155.7,9.5,5,1,54.4,3
TRIP-01314,DRV-001,TRK-005,2024-12-23,135.6,10.74,4,0,70.8,22
TRIP-01315,DRV-010,TRK-008,2024-02-26,185.3,15.87,3,4,60.4,16
TRIP-01316,DRV-003,TRK-005,2024-12-18,75.7,5.94,1,0,61.0,24
TRIP-01317,DRV-015,TRK-006,2024-11-13,44.1,4.83,1,1,73.1,6
TRIP-01318,DRV-008,TRK-005,2024-04-17,135.9,11.54,3,3,64.9,28
TRIP-01319,DRV-017,TRK-008,2024-07-04,149.6,13.32,4,7,55.4,31
TRIP-01320,DRV-020,TRK-014,2024-02-19,179.3,14.93,7,1,46.8,24
TRIP-01321,DRV-020,TRK-014,2024-05-05,127.1,11.41,6,2,56.5,25
TRIP-01322,DRV-023,TRK-013,2024-06-25,227.0,15.97,6,3,62.5,39
TRIP-01323,DRV-006,TRK-005,2024-08-31,199.9,16.12,5,1,57.6,18
TRIP-01324,DRV-003,TRK-004,2024-02-11,41.8,3.09,1,1,74.7,22
TRIP-01325,DRV-007,TRK-001,2024-12-09,164.4,9.57,4,5,63.1,26
TRIP-01326,DRV-005,TRK-002,2024-05-10,116.7,10.28,5,4,68.3,10
TRIP-01327,DRV-023,TRK-014,2024-12-03,117.1,9.09,1,1,64.4,29
TRIP-01328,DRV-025,TRK-013,2024-03-24,112.3,8.74,5,5,68.9,21
TRIP-01329,DRV-022,TRK-014,2024-06-22,64.2,5.43,0,2,52.8,12
TRIP-01330,DRV-025,TRK-014,2024-07-30,144.8,12.36,3,5,54.0,22
TRIP-01331,DRV-001,TRK-005,2024-06-09,124.2,10.42,4,0,60.1,9
TRIP-01332,DRV-006,TRK-005,2024-12-27,141.3,10.58,2,0,61.2,27
TRIP-01333,DRV-006,TRK-004,2024-06-18,92.9,6.21,1,4,72.4,14
TRIP-01334,DRV-002,TRK-002,2024-02-25,163.2,14.28,3,2,64.2,33
TRIP-01335,DRV-007,TRK-004,2024-07-03,166.4,11.5,3,4,65.6,54
TRIP-01336,DRV-005,TRK-005,2024-03-28,199.6,15.55,8,1,71.8,27
TRIP-01337,DRV-001,TRK-003,2024-07-07,198.3,21.12,2,2,72.8,34
TRIP-01338,DRV-025,TRK-015,2024-01-09,133.7,17.1,2,2,70.2,31
TRIP-01339,DRV-005,TRK-005,2024-03-18,72.2,5.79,0,7,59.2,14
TRIP-01340,DRV-004,TRK-004,2024-04-16,171.6,12.55,4,3,71.8,9
TRIP-01341,DRV-018,TRK-013,2024-09-30,131.4,9.44,3,4,54.7,20
TRIP-01342,DRV-025,TRK-011,2024-08-15,246.8,21.8,3,6,59.0,15
TRIP-01343,DRV-020,TRK-012,2024-06-03,85.1,8.99,1,1,57.1,25
TRIP-01344,DRV-024,TRK-015,2024-03-20,127.2,16.14,4,6,68.2,10
TRIP-01345,DRV-020,TRK-013,2024-06-15,87.6,6.82,4,2,63.1,17
TRIP-01346,DRV-013,TRK-009,2024-11-08,76.7,9.09,0,1,71.6,23
TRIP-01347,DRV-018,TRK-014,2024-11-29,86.7,7.25,5,1,70.3,13
TRIP-01348,DRV-002,TRK-005,2024-12-24,89.5,7.22,2,0,75.6,32
TRIP-01349,DRV-004,TRK-004,2024-03-09,132.3,8.95,6,1,74.1,18
TRIP-01350,DRV-018,TRK-013,2024-10-12,86.6,6.57,2,2,63.2,17
TRIP-01351,DRV-025,TRK-015,2024-05-13,60.8,7.31,2,0,57.8,19
TRIP-01352,DRV-006,TRK-002,2024-07-27,93.0,7.13,2,1,66.9,29
TRIP-01353,DRV-007,TRK-003,2024-12-07,63.1,6.29,4,2,58.9,25
TRIP-01354,DRV-003,TRK-005,2024-06-01,59.3,4.66,1,2,64.9,5
TRIP-01355,DRV-024,TRK-015,2024-05-21,131.4,16.74,4,0,73.3,17
TRIP-01356,DRV-021,TRK-011,2024-01-29,98.6,7.64,3,2,61.4,12
TRIP-01357,DRV-007,TRK-002,2024-08-21,113.9,8.97,4,1,70.7,27
TRIP-01358,DRV-025,TRK-014,2024-07-15,104.5,8.81,2,1,59.2,27
TRIP-01359,DRV-018,TRK-013,2024-03-31,87.3,5.94,2,1,56.3,7
TRIP-01360,DRV-012,TRK-010,2024-07-01,107.0,6.66,2,5,55.3,22
TRIP-01361,DRV-009,TRK-005,2024-03-09,91.1,7.07,6,1,72.6,17
TRIP-01362,DRV-013,TRK-010,2024-10-01,171.3,13.26,7,8,57.2,39
TRIP-01363,DRV-009,TRK-004,2024-03-18,146.7,10.68,9,3,78.4,16
TRIP-01364,DRV-023,TRK-013,2024-10-31,95.7,5.98,1,1,56.4,24
TRIP-01365,DRV-008,TRK-005,2024-02-02,18.0,1.48,0,1,71.6,12
TRIP-01366,DRV-016,TRK-010,2024-06-01,149.7,8.43,4,1,66.1,34
TRIP-01367,DRV-015,TRK-008,2024-06-22,123.3,10.2,3,4,67.0,13
TRIP-01368,DRV-012,TRK-009,2024-10-09,207.9,19.61,11,5,70.3,29
TRIP-01369,DRV-025,TRK-012,2024-10-21,142.6,16.1,4,1,59.3,15
TRIP-01370,DRV-015,TRK-009,2024-09-09,44.1,4.24,1,0,71.1,35
TRIP-01371,DRV-023,TRK-013,2024-07-09,95.1,6.3,1,1,59.7,26
TRIP-01372,DRV-022,TRK-014,2024-01-22,60.2,4.98,2,4,60.4,40
TRIP-01373,DRV-025,TRK-014,2024-08-09,112.9,9.55,1,3,56.4,31
TRIP-01374,DRV-013,TRK-006,2024-03-01,62.9,7.89,1,1,69.8,14
TRIP-01375,DRV-004,TRK-003,2024-01-02,178.6,18.66,1,1,61.6,40
TRIP-01376,DRV-014,TRK-007,2024-05-18,32.5,2.52,1,0,70.6,10
TRIP-01377,DRV-009,TRK-002,2024-06-02,102.6,8.34,5,5,55.8,34
TRIP-01378,DRV-005,TRK-002,2024-06-05,188.8,15.13,9,5,72.3,22
TRIP-01379,DRV-021,TRK-014,2024-01-20,227.3,18.59,11,2,62.0,32
TRIP-01380,DRV-022,TRK-014,2024-11-30,157.5,13.4,10,1,48.7,33
TRIP-01381,DRV-014,TRK-006,2024-08-02,162.6,18.6,4,2,60.7,25
TRIP-01382,DRV-004,TRK-004,2024-03-20,134.0,9.26,2,1,78.2,25
TRIP-01383,DRV-017,TRK-010,2024-02-06,62.0,4.18,2,2,62.3,35
TRIP-01384,DRV-006,TRK-004,2024-10-12,130.5,9.04,3,2,72.8,34
TRIP-01385,DRV-025,TRK-012,2024-02-10,50.0,5.14,2,2,65.1,22
TRIP-01386,DRV-006,TRK-005,2024-12-07,116.0,8.39,3,1,70.5,35
TRIP-01387,DRV-009,TRK-005,2024-09-18,170.0,12.64,4,8,71.2,30
TRIP-01388,DRV-014,TRK-009,2024-10-11,179.9,16.75,4,5,73.3,16
TRIP-01389,DRV-022,TRK-014,2024-09-11,89.3,7.63,2,2,56.6,24
TRIP-01390,DRV-019,TRK-012,2024-01-07,129.6,13.57,1,4,53.2,27
TRIP-01391,DRV-024,TRK-015,2024-10-21,52.3,6.62,1,0,54.6,35
TRIP-01392,DRV-007,TRK-005,2024-05-21,83.0,6.25,3,1,74.6,31
TRIP-01393,DRV-015,TRK-009,2024-01-09,135.2,13.17,0,1,65.7,29
TRIP-01394,DRV-012,TRK-008,2024-04-17,114.4,9.92,1,3,63.5,38
TRIP-01395,DRV-005,TRK-003,2024-01-01,150.2,17.65,6,3,60.5,29
TRIP-01396,DRV-018,TRK-014,2024-07-01,143.9,10.94,0,0,59.0,19
TRIP-01397,DRV-022,TRK-014,2024-01-11,198.0,17.87,5,4,57.9,28
TRIP-01398,DRV-002,TRK-003,2024-09-30,93.5,10.66,0,0,49.8,25
TRIP-01399,DRV-015,TRK-006,2024-10-09,59.1,6.82,0,0,76.0,10
TRIP-01400,DRV-008,TRK-002,2024-02-27,118.7,9.85,2,3,70.7,25
TRIP-01401,DRV-022,TRK-013,2024-04-10,83.7,5.85,4,2,62.0,40
TRIP-01402,DRV-025,TRK-015,2024-09-14,120.3,15.45,3,4,67.3,21
TRIP-01403,DRV-013,TRK-006,2024-09-22,143.2,19.12,2,5,63.6,21
TRIP-01404,DRV-004,TRK-003,2024-04-26,42.0,4.33,1,0,66.6,18
TRIP-01405,DRV-009,TRK-001,2024-08-15,118.2,7.67,3,2,50.0,24
TRIP-01406,DRV-005,TRK-002,2024-04-14,145.2,11.72,8,2,61.1,32
TRIP-01407,DRV-014,TRK-008,2024-10-30,108.9,9.25,4,1,71.5,28
TRIP-01408,DRV-020,TRK-014,2024-09-12,113.8,9.49,4,2,62.1,20
TRIP-01409,DRV-002,TRK-002,2024-07-06,187.2,15.18,3,3,69.4,34
TRIP-01410,DRV-004,TRK-003,2024-12-03,60.8,6.75,0,1,56.5,28
TRIP-01411,DRV-021,TRK-015,2024-07-18,37.3,4.37,0,1,61.2,3
TRIP-01412,DRV-018,TRK-014,2024-06-04,150.4,13.28,3,3,52.8,17
TRIP-01413,DRV-009,TRK-005,2024-01-28,126.5,10.4,4,5,64.5,20
TRIP-01414,DRV-004,TRK-005,2024-09-23,173.6,13.96,1,0,76.5,31
TRIP-01415,DRV-004,TRK-005,2024-12-03,90.2,6.88,0,1,64.6,24
TRIP-01416,DRV-010,TRK-008,2024-07-27,174.0,14.96,4,1,71.8,27
TRIP-01417,DRV-002,TRK-002,2024-12-10,166.0,13.25,4,3,64.3,31
TRIP-01418,DRV-024,TRK-014,2024-07-12,149.4,12.57,3,3,54.5,33
TRIP-01419,DRV-023,TRK-013,2024-01-23,62.8,4.18,2,2,58.9,21
TRIP-01420,DRV-025,TRK-014,2024-12-14,113.8,10.01,3,1,55.9,31
TRIP-01421,DRV-019,TRK-011,2024-10-14,67.4,5.78,3,1,64.9,25
TRIP-01422,DRV-012,TRK-010,2024-11-30,190.3,12.9,6,6,51.5,37
TRIP-01423,DRV-018,TRK-014,2024-08-19,72.4,5.73,0,0,63.7,20
TRIP-01424,DRV-009,TRK-005,2024-09-18,216.7,17.64,8,5,69.2,21
TRIP-01425,DRV-020,TRK-014,2024-05-04,177.2,15.58,6,2,57.3,31
TRIP-01426,DRV-024,TRK-014,2024-08-06,62.5,5.16,0,0,60.4,37
TRIP-01427,DRV-008,TRK-003,2024-06-27,184.7,20.41,6,4,52.8,32
TRIP-01428,DRV-025,TRK-012,2024-03-13,138.8,14.73,4,2,43.9,42
TRIP-01429,DRV-004,TRK-003,2024-03-26,109.7,12.22,2,3,55.7,8
TRIP-01430,DRV-005,TRK-005,2024-05-26,178.4,14.69,7,7,66.1,30
TRIP-01431,DRV-006,TRK-003,2024-09-19,178.3,18.75,10,4,51.2,19
TRIP-01432,DRV-022,TRK-014,2024-12-20,112.3,9.68,6,4,60.1,25
TRIP-01433,DRV-001,TRK-004,2024-01-10,84.7,5.99,1,0,74.6,28
TRIP-01434,DRV-002,TRK-003,2024-09-09,134.8,14.87,0,1,56.2,31
TRIP-01435,DRV-021,TRK-012,2024-07-05,89.5,8.78,2,1,66.3,31
TRIP-01436,DRV-018,TRK-012,2024-03-07,73.4,7.29,2,1,55.7,31
TRIP-01437,DRV-020,TRK-015,2024-02-02,147.2,19.53,5,6,70.7,15
TRIP-01438,DRV-007,TRK-003,2024-09-20,156.1,16.34,4,2,68.1,21
TRIP-01439,DRV-003,TRK-002,2024-06-14,132.7,11.62,4,1,67.6,37
TRIP-01440,DRV-018,TRK-015,2024-01-22,118.7,14.19,3,6,65.3,24
TRIP-01441,DRV-007,TRK-003,2024-12-21,163.0,15.84,11,3,60.1,38
TRIP-01442,DRV-025,TRK-013,2024-06-09,139.6,10.42,4,3,62.7,34
TRIP-01443,DRV-003,TRK-005,2024-05-20,108.7,8.62,1,4,64.2,27
TRIP-01444,DRV-022,TRK-014,2024-04-14,99.3,8.63,5,6,54.7,40
TRIP-01445,DRV-001,TRK-002,2024-02-08,173.2,13.73,4,3,68.8,17
TRIP-01446,DRV-001,TRK-005,2024-11-17,150.2,11.43,4,2,66.8,34
TRIP-01447,DRV-005,TRK-005,2024-06-29,203.3,17.48,8,6,65.3,22
TRIP-01448,DRV-002,TRK-005,2024-01-08,74.3,6.15,2,2,69.1,18
TRIP-01449,DRV-015,TRK-008,2024-03-18,82.9,6.68,1,3,63.9,21
TRIP-01450,DRV-022,TRK-014,2024-10-10,159.5,13.87,2,8,58.1,35
TRIP-01451,DRV-025,TRK-013,2024-08-01,280.5,21.15,12,4,60.1,25
TRIP-01452,DRV-017,TRK-010,2024-03-22,233.9,15.77,5,4,58.1,22
TRIP-01453,DRV-003,TRK-004,2024-02-28,287.1,20.24,10,4,76.9,30
TRIP-01454,DRV-025,TRK-013,2024-03-31,116.6,8.79,0,2,58.6,18
TRIP-01455,DRV-014,TRK-007,2024-02-01,192.8,13.26,3,3,61.3,38
TRIP-01456,DRV-004,TRK-002,2024-01-29,47.1,3.73,3,0,60.5,16
TRIP-01457,DRV-002,TRK-005,2024-10-08,172.4,13.22,4,3,66.4,21
TRIP-01458,DRV-023,TRK-015,2024-10-24,66.7,7.44,1,0,71.6,18
TRIP-01459,DRV-003,TRK-001,2024-06-11,119.7,8.24,1,3,57.4,15
TRIP-01460,DRV-025,TRK-014,2024-05-18,192.6,16.72,8,2,50.3,30
TRIP-01461,DRV-005,TRK-003,2024-03-18,124.8,14.08,8,3,64.4,40
TRIP-01462,DRV-003,TRK-003,2024-10-27,126.4,14.84,1,2,65.7,41
TRIP-01463,DRV-018,TRK-013,2024-06-26,137.8,9.43,1,1,54.4,13
TRIP-01464,DRV-006,TRK-003,2024-09-07,59.2,6.08,1,0,60.2,20
TRIP-01465,DRV-005,TRK-005,2024-06-15,189.6,14.84,13,5,65.0,15
TRIP-01466,DRV-013,TRK-010,2024-03-26,95.8,7.29,0,5,59.0,11
TRIP-01467,DRV-020,TRK-014,2024-01-29,232.7,21.51,6,5,57.7,12
TRIP-01468,DRV-007,TRK-003,2024-04-29,135.1,13.31,3,2,60.8,24
TRIP-01469,DRV-024,TRK-012,2024-08-22,121.1,13.11,0,7,61.8,8
TRIP-01470,DRV-009,TRK-003,2024-10-21,110.1,12.2,2,2,57.7,36
TRIP-01471,DRV-006,TRK-001,2024-05-06,156.2,10.08,5,4,59.0,21
TRIP-01472,DRV-002,TRK-005,2024-01-18,93.7,7.23,5,2,67.3,4
TRIP-01473,DRV-007,TRK-003,2024-01-07,35.0,3.39,3,2,56.2,22
TRIP-01474,DRV-011,TRK-006,2024-02-17,134.5,15.62,1,1,71.2,0
TRIP-01475,DRV-003,TRK-005,2024-09-07,115.4,9.93,3,0,69.0,28
TRIP-01476,DRV-020,TRK-014,2024-07-30,84.7,7.43,2,1,47.5,16
TRIP-01477,DRV-017,TRK-006,2024-01-02,148.2,17.94,3,7,64.8,20
TRIP-01478,DRV-006,TRK-002,2024-07-22,111.5,8.56,1,3,69.9,20
TRIP-01479,DRV-021,TRK-013,2024-01-04,92.7,6.52,2,0,57.2,3
TRIP-01480,DRV-010,TRK-010,2024-05-17,135.7,7.93,2,7,49.2,17
TRIP-01481,DRV-005,TRK-005,2024-08-13,112.6,9.19,7,3,65.3,30
TRIP-01482,DRV-016,TRK-010,2024-04-16,71.0,4.13,1,1,52.9,13
TRIP-01483,DRV-004,TRK-005,2024-09-25,107.9,8.5,3,1,65.8,6
TRIP-01484,DRV-025,TRK-015,2024-11-01,135.0,17.34,6,2,70.0,25
TRIP-01485,DRV-022,TRK-011,2024-11-09,154.3,14.18,5,3,53.5,29
TRIP-01486,DRV-006,TRK-001,2024-01-18,93.9,5.52,2,1,53.0,47
TRIP-01487,DRV-005,TRK-003,2024-08-17,75.1,7.95,6,5,56.1,38
TRIP-01488,DRV-001,TRK-005,2024-05-03,38.5,2.85,1,0,62.6,20
TRIP-01489,DRV-014,TRK-010,2024-12-10,33.5,2.04,2,1,60.9,33
TRIP-01490,DRV-023,TRK-013,2024-12-16,104.5,8.06,1,0,50.0,19
TRIP-01491,DRV-004,TRK-003,2024-01-31,138.7,15.97,2,4,66.8,0
TRIP-01492,DRV-001,TRK-004,2024-06-08,66.9,4.6,2,0,69.0,10
TRIP-01493,DRV-002,TRK-005,2024-01-31,122.9,9.52,1,2,72.3,14
TRIP-01494,DRV-025,TRK-012,2024-06-24,112.3,12.52,3,2,50.9,17
TRIP-01495,DRV-014,TRK-008,2024-09-15,140.9,12.37,3,2,67.0,11
TRIP-01496,DRV-012,TRK-008,2024-02-28,154.6,12.49,4,3,62.9,25
TRIP-01497,DRV-007,TRK-005,2024-01-14,120.1,9.5,3,5,66.8,32
TRIP-01498,DRV-022,TRK-012,2024-03-23,98.4,10.46,3,3,53.3,28
TRIP-01499,DRV-019,TRK-015,2024-10-15,57.3,7.02,1,3,65.5,19
TRIP-01500,DRV-005,TRK-001,2024-04-30,106.1,7.18,2,7,58.2,29
TRIP-01501,DRV-023,TRK-013,2024-12-11,77.9,5.74,0,1,62.3,9
TRIP-01502,DRV-013,TRK-006,2024-04-06,100.7,12.48,3,7,62.3,30
TRIP-01503,DRV-013,TRK-009,2024-09-28,171.3,18.81,4,6,66.1,28
TRIP-01504,DRV-012,TRK-006,2024-12-17,118.6,13.25,1,4,66.1,20
TRIP-01505,DRV-017,TRK-006,2024-07-23,18.0,2.16,0,0,69.8,34
TRIP-01506,DRV-012,TRK-010,2024-02-12,131.5,9.41,4,1,57.5,18
TRIP-01507,DRV-025,TRK-012,2024-06-26,57.7,6.54,2,1,65.2,25
TRIP-01508,DRV-006,TRK-002,2024-08-30,79.4,6.24,0,0,80.0,20
TRIP-01509,DRV-007,TRK-003,2024-10-16,102.7,10.74,1,0,65.3,31
TRIP-01510,DRV-017,TRK-009,2024-12-27,183.8,19.59,6,4,62.4,20
TRIP-01511,DRV-013,TRK-006,2024-07-18,43.3,5.8,1,1,71.7,19
TRIP-01512,DRV-021,TRK-013,2024-04-24,126.6,8.95,2,2,52.2,31
TRIP-01513,DRV-019,TRK-013,2024-10-07,39.3,2.89,0,1,52.9,31
TRIP-01514,DRV-017,TRK-009,2024-01-18,168.7,17.03,8,4,68.3,23
TRIP-01515,DRV-015,TRK-010,2024-04-28,146.4,10.25,2,3,58.7,12
TRIP-01516,DRV-019,TRK-013,2024-01-21,144.0,11.38,2,2,62.2,35
TRIP-01517,DRV-002,TRK-003,2024-04-28,121.8,13.65,3,1,60.0,10
TRIP-01518,DRV-010,TRK-010,2024-12-30,80.4,4.89,1,2,66.2,32
TRIP-01519,DRV-021,TRK-015,2024-11-02,89.6,9.75,2,3,69.8,25
TRIP-01520,DRV-020,TRK-012,2024-07-18,44.9,4.83,1,0,58.4,49
TRIP-01521,DRV-003,TRK-001,2024-10-01,75.6,5.64,1,3,62.2,12
TRIP-01522,DRV-006,TRK-004,2024-04-08,172.8,10.84,3,4,73.6,11
TRIP-01523,DRV-017,TRK-007,2024-06-18,94.3,7.39,2,6,60.1,21
TRIP-01524,DRV-019,TRK-014,2024-08-08,206.7,19.52,3,10,55.2,6
TRIP-01525,DRV-004,TRK-003,2024-08-21,217.4,23.4,5,4,60.3,37
TRIP-01526,DRV-008,TRK-005,2024-05-23,42.1,3.28,1,1,68.5,9
TRIP-01527,DRV-002,TRK-003,2024-09-23,18.0,1.99,0,0,63.5,24
TRIP-01528,DRV-009,TRK-005,2024-04-11,56.4,4.48,2,1,66.0,27
TRIP-01529,DRV-008,TRK-004,2024-10-19,192.7,14.64,11,6,62.3,16
TRIP-01530,DRV-018,TRK-013,2024-12-07,60.4,4.93,2,2,49.0,13
TRIP-01531,DRV-008,TRK-003,2024-01-02,142.5,16.89,7,2,57.6,27
TRIP-01532,DRV-012,TRK-008,2024-05-18,118.7,10.66,4,3,64.7,38
TRIP-01533,DRV-024,TRK-013,2024-09-20,83.6,6.57,2,4,63.6,23
TRIP-01534,DRV-008,TRK-003,2024-02-26,18.0,1.92,1,0,60.5,13
TRIP-01535,DRV-010,TRK-008,2024-09-25,181.2,15.15,4,3,55.1,12
TRIP-01536,DRV-009,TRK-003,2024-02-18,207.4,21.76,9,8,66.8,16
TRIP-01537,DRV-025,TRK-014,2024-08-25,85.7,7.49,2,5,65.5,27
TRIP-01538,DRV-022,TRK-013,2024-06-28,94.1,7.55,0,3,59.0,41
TRIP-01539,DRV-018,TRK-011,2024-01-25,159.3,11.91,1,1,72.1,14
TRIP-01540,DRV-007,TRK-003,2024-02-21,152.5,14.66,1,3,61.9,28
TRIP-01541,DRV-014,TRK-008,2024-03-26,37.3,3.21,0,1,64.3,35
TRIP-01542,DRV-010,TRK-010,2024-06-30,137.2,8.96,2,1,55.8,27
TRIP-01543,DRV-013,TRK-010,2024-08-14,91.8,6.65,3,5,69.0,37
